K0 300G vt1 mean contrast spectra for all mus -- with molecular opacities, fixed rows
wavelength   i10       i09         i08        i07       i06        i05        i04       i03
6.2900e+02 2.0244e-05 1.9107e-05 1.7928e-05 1.6699e-05 1.5416e-05 1.4065e-05 1.2635e-05 1.1103e-05 9.4142e-06
6.3100e+02 1.9760e-05 1.8657e-05 1.7516e-05 1.6327e-05 1.5087e-05 1.3782e-05 1.2402e-05 1.0924e-05 9.2946e-06
6.3300e+02 1.9973e-05 1.8862e-05 1.7712e-05 1.6513e-05 1.5263e-05 1.3946e-05 1.2553e-05 1.1061e-05 9.4158e-06
6.3500e+02 2.0185e-05 1.9062e-05 1.7900e-05 1.6689e-05 1.5425e-05 1.4093e-05 1.2685e-05 1.1177e-05 9.5135e-06
6.3700e+02 2.0199e-05 1.9078e-05 1.7917e-05 1.6708e-05 1.5446e-05 1.4116e-05 1.2711e-05 1.1205e-05 9.5450e-06
6.3900e+02 2.0529e-05 1.9397e-05 1.8224e-05 1.7001e-05 1.5722e-05 1.4374e-05 1.2947e-05 1.1415e-05 9.7222e-06
6.4100e+02 2.0160e-05 1.9058e-05 1.7917e-05 1.6728e-05 1.5485e-05 1.4175e-05 1.2787e-05 1.1297e-05 9.6483e-06
6.4300e+02 2.0437e-05 1.9316e-05 1.8155e-05 1.6943e-05 1.5678e-05 1.4344e-05 1.2932e-05 1.1416e-05 9.7418e-06
6.4500e+02 2.0120e-05 1.9026e-05 1.7892e-05 1.6711e-05 1.5476e-05 1.4175e-05 1.2797e-05 1.1318e-05 9.6812e-06
6.4700e+02 2.0180e-05 1.9085e-05 1.7951e-05 1.6768e-05 1.5532e-05 1.4230e-05 1.2850e-05 1.1370e-05 9.7318e-06
6.4900e+02 2.0076e-05 1.8990e-05 1.7865e-05 1.6692e-05 1.5468e-05 1.4177e-05 1.2810e-05 1.1344e-05 9.7217e-06
6.5100e+02 2.0823e-05 1.9696e-05 1.8527e-05 1.7307e-05 1.6030e-05 1.4682e-05 1.3254e-05 1.1718e-05 1.0017e-05
6.5300e+02 2.1057e-05 1.9924e-05 1.8747e-05 1.7518e-05 1.6231e-05 1.4870e-05 1.3427e-05 1.1874e-05 1.0154e-05
6.5500e+02 2.0748e-05 1.9662e-05 1.8530e-05 1.7342e-05 1.6092e-05 1.4766e-05 1.3353e-05 1.1826e-05 1.0127e-05
6.5700e+02 1.9682e-05 1.8751e-05 1.7772e-05 1.6731e-05 1.5622e-05 1.4428e-05 1.3136e-05 1.1716e-05 1.0108e-05
6.5900e+02 2.1023e-05 1.9910e-05 1.8754e-05 1.7543e-05 1.6274e-05 1.4932e-05 1.3505e-05 1.1968e-05 1.0260e-05
6.6100e+02 2.1328e-05 2.0191e-05 1.9011e-05 1.7777e-05 1.6485e-05 1.5119e-05 1.3668e-05 1.2105e-05 1.0369e-05
6.6300e+02 2.1292e-05 2.0161e-05 1.8986e-05 1.7759e-05 1.6474e-05 1.5117e-05 1.3676e-05 1.2123e-05 1.0400e-05
6.6500e+02 2.1366e-05 2.0234e-05 1.9059e-05 1.7831e-05 1.6545e-05 1.5185e-05 1.3741e-05 1.2185e-05 1.0457e-05
6.6700e+02 2.1170e-05 2.0052e-05 1.8891e-05 1.7679e-05 1.6411e-05 1.5070e-05 1.3648e-05 1.2115e-05 1.0413e-05
6.6900e+02 2.1598e-05 2.0458e-05 1.9273e-05 1.8035e-05 1.6739e-05 1.5368e-05 1.3911e-05 1.2341e-05 1.0596e-05
6.7100e+02 2.1195e-05 2.0080e-05 1.8924e-05 1.7716e-05 1.6452e-05 1.5116e-05 1.3698e-05 1.2170e-05 1.0471e-05
6.7300e+02 2.1735e-05 2.0598e-05 1.9417e-05 1.8182e-05 1.6888e-05 1.5518e-05 1.4060e-05 1.2487e-05 1.0734e-05
6.7500e+02 2.1563e-05 2.0439e-05 1.9271e-05 1.8050e-05 1.6770e-05 1.5415e-05 1.3974e-05 1.2418e-05 1.0684e-05
6.7700e+02 2.1707e-05 2.0578e-05 1.9405e-05 1.8179e-05 1.6894e-05 1.5534e-05 1.4087e-05 1.2526e-05 1.0785e-05
6.7900e+02 2.1687e-05 2.0560e-05 1.9390e-05 1.8166e-05 1.6885e-05 1.5528e-05 1.4086e-05 1.2528e-05 1.0793e-05
6.8100e+02 2.1685e-05 2.0565e-05 1.9401e-05 1.8184e-05 1.6909e-05 1.5559e-05 1.4124e-05 1.2573e-05 1.0844e-05
6.8300e+02 2.1992e-05 2.0859e-05 1.9680e-05 1.8447e-05 1.7154e-05 1.5784e-05 1.4326e-05 1.2749e-05 1.0990e-05
6.8500e+02 2.1605e-05 2.0498e-05 1.9348e-05 1.8146e-05 1.6886e-05 1.5553e-05 1.4134e-05 1.2602e-05 1.0892e-05
6.8700e+02 2.1882e-05 2.0760e-05 1.9594e-05 1.8375e-05 1.7096e-05 1.5741e-05 1.4300e-05 1.2742e-05 1.1003e-05
6.8900e+02 2.2014e-05 2.0889e-05 1.9720e-05 1.8497e-05 1.7214e-05 1.5855e-05 1.4408e-05 1.2843e-05 1.1096e-05
6.9100e+02 2.2021e-05 2.0899e-05 1.9733e-05 1.8513e-05 1.7233e-05 1.5878e-05 1.4434e-05 1.2873e-05 1.1130e-05
6.9300e+02 2.1982e-05 2.0863e-05 1.9700e-05 1.8484e-05 1.7209e-05 1.5858e-05 1.4420e-05 1.2865e-05 1.1130e-05
6.9500e+02 2.2004e-05 2.0884e-05 1.9721e-05 1.8504e-05 1.7228e-05 1.5876e-05 1.4438e-05 1.2884e-05 1.1152e-05
6.9700e+02 2.2153e-05 2.1030e-05 1.9862e-05 1.8641e-05 1.7361e-05 1.6004e-05 1.4560e-05 1.2999e-05 1.1258e-05
6.9900e+02 2.2071e-05 2.0952e-05 1.9790e-05 1.8573e-05 1.7298e-05 1.5947e-05 1.4510e-05 1.2957e-05 1.1225e-05
7.0100e+02 2.1744e-05 2.0655e-05 1.9525e-05 1.8343e-05 1.7104e-05 1.5791e-05 1.4393e-05 1.2882e-05 1.1192e-05
7.0300e+02 2.2150e-05 2.1038e-05 1.9882e-05 1.8673e-05 1.7404e-05 1.6060e-05 1.4629e-05 1.3081e-05 1.1351e-05
7.0500e+02 2.2339e-05 2.1221e-05 2.0058e-05 1.8841e-05 1.7564e-05 1.6209e-05 1.4765e-05 1.3202e-05 1.1455e-05
7.0700e+02 2.2173e-05 2.1063e-05 1.9911e-05 1.8704e-05 1.7439e-05 1.6098e-05 1.4670e-05 1.3124e-05 1.1397e-05
7.0900e+02 2.2194e-05 2.1086e-05 1.9936e-05 1.8731e-05 1.7468e-05 1.6129e-05 1.4702e-05 1.3158e-05 1.1431e-05
7.1100e+02 2.2392e-05 2.1275e-05 2.0114e-05 1.8898e-05 1.7621e-05 1.6266e-05 1.4823e-05 1.3260e-05 1.1513e-05
7.1300e+02 2.2105e-05 2.1008e-05 1.9868e-05 1.8675e-05 1.7424e-05 1.6097e-05 1.4685e-05 1.3156e-05 1.1446e-05
7.1500e+02 2.1865e-05 2.0782e-05 1.9658e-05 1.8482e-05 1.7250e-05 1.5944e-05 1.4555e-05 1.3052e-05 1.1372e-05
7.1700e+02 2.2252e-05 2.1158e-05 2.0021e-05 1.8830e-05 1.7581e-05 1.6255e-05 1.4841e-05 1.3309e-05 1.1593e-05
7.1900e+02 2.1723e-05 2.0664e-05 1.9566e-05 1.8417e-05 1.7213e-05 1.5936e-05 1.4575e-05 1.3101e-05 1.1449e-05
7.2100e+02 2.2148e-05 2.1063e-05 1.9936e-05 1.8756e-05 1.7517e-05 1.6204e-05 1.4804e-05 1.3287e-05 1.1588e-05
7.2300e+02 2.2526e-05 2.1430e-05 2.0290e-05 1.9095e-05 1.7840e-05 1.6507e-05 1.5085e-05 1.3540e-05 1.1807e-05
7.2500e+02 2.2586e-05 2.1485e-05 2.0340e-05 1.9141e-05 1.7880e-05 1.6542e-05 1.5113e-05 1.3563e-05 1.1824e-05
7.2700e+02 2.2656e-05 2.1553e-05 2.0406e-05 1.9204e-05 1.7941e-05 1.6601e-05 1.5171e-05 1.3620e-05 1.1882e-05
7.2900e+02 2.2231e-05 2.1162e-05 2.0051e-05 1.8888e-05 1.7667e-05 1.6371e-05 1.4988e-05 1.3487e-05 1.1804e-05
7.3100e+02 2.2623e-05 2.1528e-05 2.0390e-05 1.9197e-05 1.7944e-05 1.6614e-05 1.5195e-05 1.3657e-05 1.1932e-05
7.3300e+02 2.2480e-05 2.1396e-05 2.0269e-05 1.9089e-05 1.7850e-05 1.6535e-05 1.5133e-05 1.3612e-05 1.1907e-05
7.3500e+02 2.2680e-05 2.1584e-05 2.0445e-05 1.9252e-05 1.7998e-05 1.6668e-05 1.5248e-05 1.3709e-05 1.1984e-05
7.3700e+02 2.2895e-05 2.1795e-05 2.0652e-05 1.9453e-05 1.8192e-05 1.6854e-05 1.5425e-05 1.3873e-05 1.2132e-05
7.3900e+02 2.2527e-05 2.1458e-05 2.0346e-05 1.9181e-05 1.7957e-05 1.6656e-05 1.5267e-05 1.3758e-05 1.2062e-05
7.4100e+02 2.2414e-05 2.1360e-05 2.0263e-05 1.9114e-05 1.7905e-05 1.6620e-05 1.5245e-05 1.3751e-05 1.2068e-05
7.4300e+02 2.2780e-05 2.1704e-05 2.0585e-05 1.9411e-05 1.8176e-05 1.6863e-05 1.5459e-05 1.3932e-05 1.2213e-05
7.4500e+02 2.2805e-05 2.1727e-05 2.0606e-05 1.9430e-05 1.8193e-05 1.6880e-05 1.5475e-05 1.3950e-05 1.2234e-05
7.4700e+02 2.3054e-05 2.1962e-05 2.0826e-05 1.9634e-05 1.8380e-05 1.7047e-05 1.5622e-05 1.4073e-05 1.2333e-05
7.4900e+02 2.2939e-05 2.1858e-05 2.0735e-05 1.9556e-05 1.8317e-05 1.6999e-05 1.5591e-05 1.4060e-05 1.2338e-05
7.5100e+02 2.3073e-05 2.1991e-05 2.0865e-05 1.9684e-05 1.8441e-05 1.7120e-05 1.5706e-05 1.4168e-05 1.2437e-05
7.5300e+02 2.3277e-05 2.2188e-05 2.1053e-05 1.9862e-05 1.8608e-05 1.7273e-05 1.5845e-05 1.4290e-05 1.2538e-05
7.5500e+02 2.3404e-05 2.2309e-05 2.1169e-05 1.9972e-05 1.8712e-05 1.7371e-05 1.5935e-05 1.4372e-05 1.2611e-05
7.5700e+02 2.3273e-05 2.2190e-05 2.1062e-05 1.9878e-05 1.8632e-05 1.7306e-05 1.5887e-05 1.4342e-05 1.2601e-05
7.5900e+02 2.3302e-05 2.2219e-05 2.1091e-05 1.9906e-05 1.8660e-05 1.7333e-05 1.5912e-05 1.4365e-05 1.2622e-05
7.6100e+02 2.3283e-05 2.2206e-05 2.1084e-05 1.9907e-05 1.8667e-05 1.7348e-05 1.5935e-05 1.4396e-05 1.2659e-05
7.6300e+02 2.3522e-05 2.2434e-05 2.1301e-05 2.0110e-05 1.8856e-05 1.7520e-05 1.6088e-05 1.4527e-05 1.2766e-05
7.6500e+02 2.3513e-05 2.2432e-05 2.1304e-05 2.0120e-05 1.8871e-05 1.7541e-05 1.6116e-05 1.4561e-05 1.2805e-05
7.6700e+02 2.2838e-05 2.1795e-05 2.0709e-05 1.9570e-05 1.8371e-05 1.7094e-05 1.5728e-05 1.4238e-05 1.2556e-05
7.6900e+02 2.3571e-05 2.2494e-05 2.1371e-05 2.0191e-05 1.8946e-05 1.7620e-05 1.6196e-05 1.4642e-05 1.2885e-05
7.7100e+02 2.3363e-05 2.2296e-05 2.1184e-05 2.0015e-05 1.8784e-05 1.7473e-05 1.6067e-05 1.4533e-05 1.2799e-05
7.7300e+02 2.3534e-05 2.2460e-05 2.1341e-05 2.0166e-05 1.8928e-05 1.7608e-05 1.6194e-05 1.4650e-05 1.2906e-05
7.7500e+02 2.3357e-05 2.2300e-05 2.1199e-05 2.0042e-05 1.8822e-05 1.7523e-05 1.6128e-05 1.4606e-05 1.2882e-05
7.7700e+02 2.3900e-05 2.2819e-05 2.1690e-05 2.0502e-05 1.9248e-05 1.7909e-05 1.6470e-05 1.4896e-05 1.3114e-05
7.7900e+02 2.3886e-05 2.2804e-05 2.1675e-05 2.0487e-05 1.9234e-05 1.7898e-05 1.6463e-05 1.4895e-05 1.3121e-05
7.8100e+02 2.3858e-05 2.2782e-05 2.1659e-05 2.0479e-05 1.9234e-05 1.7906e-05 1.6480e-05 1.4922e-05 1.3156e-05
7.8300e+02 2.3642e-05 2.2582e-05 2.1477e-05 2.0315e-05 1.9089e-05 1.7782e-05 1.6378e-05 1.4843e-05 1.3104e-05
7.8500e+02 2.3778e-05 2.2711e-05 2.1599e-05 2.0429e-05 1.9194e-05 1.7877e-05 1.6462e-05 1.4915e-05 1.3163e-05
7.8700e+02 2.4041e-05 2.2959e-05 2.1831e-05 2.0643e-05 1.9391e-05 1.8054e-05 1.6619e-05 1.5051e-05 1.3276e-05
7.8900e+02 2.3901e-05 2.2822e-05 2.1697e-05 2.0514e-05 1.9268e-05 1.7939e-05 1.6514e-05 1.4961e-05 1.3206e-05
7.9100e+02 2.3640e-05 2.2575e-05 2.1466e-05 2.0301e-05 1.9074e-05 1.7766e-05 1.6366e-05 1.4840e-05 1.3119e-05
7.9300e+02 2.3303e-05 2.2270e-05 2.1195e-05 2.0065e-05 1.8875e-05 1.7607e-05 1.6247e-05 1.4764e-05 1.3086e-05
7.9500e+02 2.3302e-05 2.2263e-05 2.1182e-05 2.0047e-05 1.8851e-05 1.7579e-05 1.6216e-05 1.4732e-05 1.3056e-05
7.9700e+02 2.3958e-05 2.2888e-05 2.1772e-05 2.0599e-05 1.9362e-05 1.8043e-05 1.6629e-05 1.5086e-05 1.3342e-05
7.9900e+02 2.3961e-05 2.2890e-05 2.1773e-05 2.0599e-05 1.9361e-05 1.8042e-05 1.6628e-05 1.5086e-05 1.3344e-05
8.0100e+02 2.3803e-05 2.2750e-05 2.1652e-05 2.0498e-05 1.9281e-05 1.7984e-05 1.6592e-05 1.5072e-05 1.3353e-05
8.0300e+02 2.3935e-05 2.2879e-05 2.1777e-05 2.0618e-05 1.9395e-05 1.8091e-05 1.6690e-05 1.5160e-05 1.3426e-05
8.0500e+02 2.3769e-05 2.2724e-05 2.1636e-05 2.0491e-05 1.9285e-05 1.7997e-05 1.6616e-05 1.5106e-05 1.3396e-05
8.0700e+02 2.3984e-05 2.2922e-05 2.1815e-05 2.0652e-05 1.9425e-05 1.8116e-05 1.6713e-05 1.5181e-05 1.3449e-05
8.0900e+02 2.3639e-05 2.2599e-05 2.1517e-05 2.0379e-05 1.9181e-05 1.7904e-05 1.6535e-05 1.5042e-05 1.3355e-05
8.1100e+02 2.3842e-05 2.2788e-05 2.1690e-05 2.0537e-05 1.9322e-05 1.8028e-05 1.6642e-05 1.5131e-05 1.3427e-05
8.1300e+02 2.4122e-05 2.3057e-05 2.1947e-05 2.0781e-05 1.9551e-05 1.8239e-05 1.6833e-05 1.5300e-05 1.3567e-05
8.1500e+02 2.4106e-05 2.3047e-05 2.1943e-05 2.0782e-05 1.9557e-05 1.8252e-05 1.6852e-05 1.5325e-05 1.3598e-05
8.1700e+02 2.4146e-05 2.3088e-05 2.1986e-05 2.0826e-05 1.9602e-05 1.8298e-05 1.6897e-05 1.5369e-05 1.3640e-05
8.1900e+02 2.3174e-05 2.2177e-05 2.1139e-05 2.0049e-05 1.8900e-05 1.7677e-05 1.6365e-05 1.4933e-05 1.3311e-05
8.2100e+02 2.3688e-05 2.2670e-05 2.1608e-05 2.0492e-05 1.9315e-05 1.8058e-05 1.6708e-05 1.5231e-05 1.3555e-05
8.2300e+02 2.3789e-05 2.2770e-05 2.1708e-05 2.0591e-05 1.9411e-05 1.8153e-05 1.6801e-05 1.5321e-05 1.3642e-05
8.2500e+02 2.4150e-05 2.3110e-05 2.2024e-05 2.0882e-05 1.9675e-05 1.8386e-05 1.7001e-05 1.5484e-05 1.3763e-05
8.2700e+02 2.4413e-05 2.3360e-05 2.2260e-05 2.1102e-05 1.9879e-05 1.8573e-05 1.7168e-05 1.5631e-05 1.3887e-05
8.2900e+02 2.4367e-05 2.3317e-05 2.2222e-05 2.1069e-05 1.9852e-05 1.8551e-05 1.7153e-05 1.5622e-05 1.3886e-05
8.3100e+02 2.3920e-05 2.2894e-05 2.1825e-05 2.0701e-05 1.9515e-05 1.8251e-05 1.6892e-05 1.5408e-05 1.3725e-05
8.3300e+02 2.3719e-05 2.2707e-05 2.1653e-05 2.0544e-05 1.9375e-05 1.8128e-05 1.6789e-05 1.5326e-05 1.3667e-05
8.3500e+02 2.4038e-05 2.3012e-05 2.1943e-05 2.0817e-05 1.9630e-05 1.8362e-05 1.7000e-05 1.5510e-05 1.3819e-05
8.3700e+02 2.4271e-05 2.3234e-05 2.2153e-05 2.1014e-05 1.9812e-05 1.8527e-05 1.7146e-05 1.5635e-05 1.3919e-05
8.3900e+02 2.3478e-05 2.2482e-05 2.1445e-05 2.0354e-05 1.9205e-05 1.7979e-05 1.6663e-05 1.5224e-05 1.3590e-05
8.4100e+02 2.4390e-05 2.3354e-05 2.2273e-05 2.1134e-05 1.9930e-05 1.8643e-05 1.7259e-05 1.5742e-05 1.4018e-05
8.4300e+02 2.3944e-05 2.2933e-05 2.1878e-05 2.0766e-05 1.9593e-05 1.8339e-05 1.6990e-05 1.5512e-05 1.3831e-05
8.4500e+02 2.4347e-05 2.3322e-05 2.2252e-05 2.1124e-05 1.9931e-05 1.8656e-05 1.7282e-05 1.5776e-05 1.4062e-05
8.4700e+02 2.4188e-05 2.3175e-05 2.2117e-05 2.1002e-05 1.9825e-05 1.8566e-05 1.7212e-05 1.5726e-05 1.4035e-05
8.4900e+02 2.4054e-05 2.3058e-05 2.2019e-05 2.0924e-05 1.9766e-05 1.8526e-05 1.7190e-05 1.5722e-05 1.4048e-05
8.5100e+02 2.3068e-05 2.2134e-05 2.1161e-05 2.0136e-05 1.9053e-05 1.7894e-05 1.6645e-05 1.5272e-05 1.3704e-05
8.5300e+02 2.3862e-05 2.2883e-05 2.1863e-05 2.0788e-05 1.9652e-05 1.8437e-05 1.7126e-05 1.5686e-05 1.4040e-05
8.5500e+02 2.0382e-05 1.9633e-05 1.8855e-05 1.8036e-05 1.7170e-05 1.6243e-05 1.5241e-05 1.4135e-05 1.2863e-05
8.5700e+02 2.4669e-05 2.3644e-05 2.2572e-05 2.1442e-05 2.0246e-05 1.8966e-05 1.7586e-05 1.6070e-05 1.4341e-05
8.5900e+02 2.4435e-05 2.3430e-05 2.2379e-05 2.1271e-05 2.0098e-05 1.8842e-05 1.7487e-05 1.5997e-05 1.4297e-05
8.6100e+02 2.4476e-05 2.3471e-05 2.2420e-05 2.1311e-05 2.0137e-05 1.8880e-05 1.7523e-05 1.6031e-05 1.4327e-05
8.6300e+02 2.4693e-05 2.3674e-05 2.2608e-05 2.1484e-05 2.0295e-05 1.9021e-05 1.7646e-05 1.6136e-05 1.4414e-05
8.6500e+02 2.4468e-05 2.3472e-05 2.2432e-05 2.1334e-05 2.0172e-05 1.8926e-05 1.7581e-05 1.6099e-05 1.4404e-05
8.6700e+02 2.1046e-05 2.0267e-05 1.9457e-05 1.8603e-05 1.7700e-05 1.6732e-05 1.5685e-05 1.4529e-05 1.3199e-05
8.6900e+02 2.3748e-05 2.2785e-05 2.1782e-05 2.0725e-05 1.9608e-05 1.8414e-05 1.7127e-05 1.5714e-05 1.4101e-05
8.7100e+02 2.4607e-05 2.3604e-05 2.2556e-05 2.1450e-05 2.0280e-05 1.9027e-05 1.7674e-05 1.6187e-05 1.4487e-05
8.7300e+02 2.4598e-05 2.3603e-05 2.2562e-05 2.1463e-05 2.0300e-05 1.9052e-05 1.7704e-05 1.6220e-05 1.4522e-05
8.7500e+02 2.4577e-05 2.3598e-05 2.2571e-05 2.1485e-05 2.0331e-05 1.9091e-05 1.7748e-05 1.6265e-05 1.4566e-05
8.7700e+02 2.4820e-05 2.3815e-05 2.2762e-05 2.1650e-05 2.0472e-05 1.9209e-05 1.7843e-05 1.6340e-05 1.4620e-05
8.7900e+02 2.4797e-05 2.3795e-05 2.2747e-05 2.1641e-05 2.0470e-05 1.9213e-05 1.7856e-05 1.6362e-05 1.4651e-05
8.8100e+02 2.3911e-05 2.2961e-05 2.1969e-05 2.0925e-05 1.9820e-05 1.8637e-05 1.7361e-05 1.5956e-05 1.4346e-05
8.8300e+02 2.4549e-05 2.3560e-05 2.2525e-05 2.1434e-05 2.0280e-05 1.9043e-05 1.7707e-05 1.6238e-05 1.4558e-05
8.8500e+02 2.4920e-05 2.3924e-05 2.2880e-05 2.1776e-05 2.0604e-05 1.9345e-05 1.7983e-05 1.6481e-05 1.4760e-05
8.8700e+02 2.4572e-05 2.3612e-05 2.2604e-05 2.1536e-05 2.0401e-05 1.9178e-05 1.7851e-05 1.6384e-05 1.4697e-05
8.8900e+02 2.5146e-05 2.4138e-05 2.3083e-05 2.1967e-05 2.0783e-05 1.9512e-05 1.8136e-05 1.6619e-05 1.4880e-05
8.9100e+02 2.5265e-05 2.4254e-05 2.3193e-05 2.2073e-05 2.0883e-05 1.9606e-05 1.8222e-05 1.6696e-05 1.4945e-05
8.9300e+02 2.4885e-05 2.3895e-05 2.2859e-05 2.1765e-05 2.0605e-05 1.9359e-05 1.8011e-05 1.6524e-05 1.4818e-05
8.9500e+02 2.4907e-05 2.3915e-05 2.2877e-05 2.1780e-05 2.0618e-05 1.9371e-05 1.8022e-05 1.6534e-05 1.4829e-05
8.9700e+02 2.5039e-05 2.4041e-05 2.2997e-05 2.1894e-05 2.0725e-05 1.9470e-05 1.8112e-05 1.6615e-05 1.4898e-05
8.9900e+02 2.5190e-05 2.4187e-05 2.3135e-05 2.2025e-05 2.0847e-05 1.9582e-05 1.8214e-05 1.6704e-05 1.4974e-05
9.0100e+02 2.4185e-05 2.3260e-05 2.2290e-05 2.1261e-05 2.0166e-05 1.8988e-05 1.7709e-05 1.6293e-05 1.4662e-05
9.0300e+02 2.5021e-05 2.4041e-05 2.3011e-05 2.1921e-05 2.0762e-05 1.9516e-05 1.8165e-05 1.6673e-05 1.4959e-05
9.0500e+02 2.5462e-05 2.4454e-05 2.3396e-05 2.2278e-05 2.1091e-05 1.9814e-05 1.8431e-05 1.6903e-05 1.5148e-05
9.0700e+02 2.5289e-05 2.4301e-05 2.3266e-05 2.2169e-05 2.1003e-05 1.9748e-05 1.8387e-05 1.6880e-05 1.5145e-05
9.0900e+02 2.4684e-05 2.3731e-05 2.2731e-05 2.1674e-05 2.0551e-05 1.9343e-05 1.8033e-05 1.6583e-05 1.4914e-05
9.1100e+02 2.4849e-05 2.3878e-05 2.2862e-05 2.1788e-05 2.0649e-05 1.9425e-05 1.8101e-05 1.6640e-05 1.4961e-05
9.1300e+02 2.5328e-05 2.4333e-05 2.3290e-05 2.2187e-05 2.1016e-05 1.9758e-05 1.8394e-05 1.6889e-05 1.5160e-05
9.1500e+02 2.4938e-05 2.3947e-05 2.2911e-05 2.1818e-05 2.0661e-05 1.9422e-05 1.8085e-05 1.6615e-05 1.4937e-05
9.1700e+02 2.4780e-05 2.3793e-05 2.2762e-05 2.1675e-05 2.0526e-05 1.9296e-05 1.7971e-05 1.6518e-05 1.4863e-05
9.1900e+02 2.4937e-05 2.3945e-05 2.2907e-05 2.1813e-05 2.0656e-05 1.9417e-05 1.8083e-05 1.6619e-05 1.4951e-05
9.2100e+02 2.4485e-05 2.3526e-05 2.2523e-05 2.1465e-05 2.0345e-05 1.9147e-05 1.7855e-05 1.6437e-05 1.4820e-05
9.2300e+02 2.4536e-05 2.3611e-05 2.2638e-05 2.1604e-05 2.0500e-05 1.9310e-05 1.8019e-05 1.6591e-05 1.4954e-05
9.2500e+02 2.4408e-05 2.3468e-05 2.2485e-05 2.1447e-05 2.0346e-05 1.9166e-05 1.7890e-05 1.6486e-05 1.4879e-05
9.2700e+02 2.4843e-05 2.3873e-05 2.2859e-05 2.1789e-05 2.0654e-05 1.9439e-05 1.8126e-05 1.6681e-05 1.5029e-05
9.2900e+02 2.4793e-05 2.3820e-05 2.2803e-05 2.1730e-05 2.0596e-05 1.9382e-05 1.8073e-05 1.6635e-05 1.4993e-05
9.3100e+02 2.5139e-05 2.4156e-05 2.3128e-05 2.2043e-05 2.0893e-05 1.9660e-05 1.8328e-05 1.6862e-05 1.5184e-05
9.3300e+02 2.5129e-05 2.4152e-05 2.3129e-05 2.2049e-05 2.0905e-05 1.9677e-05 1.8350e-05 1.6887e-05 1.5212e-05
9.3500e+02 2.5052e-05 2.4078e-05 2.3060e-05 2.1984e-05 2.0845e-05 1.9623e-05 1.8303e-05 1.6848e-05 1.5184e-05
9.3700e+02 2.5017e-05 2.4047e-05 2.3031e-05 2.1959e-05 2.0823e-05 1.9603e-05 1.8285e-05 1.6833e-05 1.5170e-05
9.3900e+02 2.5043e-05 2.4068e-05 2.3049e-05 2.1972e-05 2.0832e-05 1.9611e-05 1.8292e-05 1.6841e-05 1.5184e-05
9.4100e+02 2.4263e-05 2.3353e-05 2.2401e-05 2.1395e-05 2.0327e-05 1.9181e-05 1.7940e-05 1.6570e-05 1.4997e-05
9.4300e+02 2.4892e-05 2.3933e-05 2.2929e-05 2.1869e-05 2.0746e-05 1.9543e-05 1.8243e-05 1.6813e-05 1.5177e-05
9.4500e+02 2.4565e-05 2.3621e-05 2.2635e-05 2.1595e-05 2.0494e-05 1.9315e-05 1.8043e-05 1.6643e-05 1.5044e-05
9.4700e+02 2.5130e-05 2.4160e-05 2.3144e-05 2.2071e-05 2.0934e-05 1.9714e-05 1.8397e-05 1.6947e-05 1.5288e-05
9.4900e+02 2.5227e-05 2.4252e-05 2.3230e-05 2.2151e-05 2.1008e-05 1.9781e-05 1.8456e-05 1.6998e-05 1.5330e-05
9.5100e+02 2.5261e-05 2.4293e-05 2.3279e-05 2.2207e-05 2.1069e-05 1.9847e-05 1.8526e-05 1.7067e-05 1.5396e-05
9.5300e+02 2.5125e-05 2.4168e-05 2.3163e-05 2.2101e-05 2.0974e-05 1.9763e-05 1.8454e-05 1.7010e-05 1.5355e-05
9.5500e+02 2.4846e-05 2.3945e-05 2.2993e-05 2.1976e-05 2.0888e-05 1.9709e-05 1.8423e-05 1.6994e-05 1.5347e-05
9.5700e+02 2.5119e-05 2.4168e-05 2.3170e-05 2.2114e-05 2.0993e-05 1.9788e-05 1.8484e-05 1.7043e-05 1.5389e-05
9.5900e+02 2.5430e-05 2.4462e-05 2.3447e-05 2.2373e-05 2.1233e-05 2.0008e-05 1.8681e-05 1.7215e-05 1.5533e-05
9.6100e+02 2.5254e-05 2.4299e-05 2.3297e-05 2.2237e-05 2.1112e-05 1.9902e-05 1.8590e-05 1.7141e-05 1.5476e-05
9.6300e+02 2.5237e-05 2.4287e-05 2.3290e-05 2.2236e-05 2.1116e-05 1.9911e-05 1.8605e-05 1.7161e-05 1.5503e-05
9.6500e+02 2.4964e-05 2.4022e-05 2.3034e-05 2.1990e-05 2.0881e-05 1.9689e-05 1.8398e-05 1.6973e-05 1.5337e-05
9.6700e+02 2.5024e-05 2.4083e-05 2.3095e-05 2.2050e-05 2.0940e-05 1.9747e-05 1.8454e-05 1.7026e-05 1.5386e-05
9.6900e+02 2.5410e-05 2.4453e-05 2.3448e-05 2.2384e-05 2.1253e-05 2.0037e-05 1.8718e-05 1.7260e-05 1.5585e-05
9.7100e+02 2.5282e-05 2.4330e-05 2.3331e-05 2.2275e-05 2.1153e-05 1.9946e-05 1.8639e-05 1.7195e-05 1.5535e-05
9.7300e+02 2.5287e-05 2.4337e-05 2.3341e-05 2.2286e-05 2.1165e-05 1.9960e-05 1.8652e-05 1.7206e-05 1.5543e-05
9.7500e+02 2.5210e-05 2.4270e-05 2.3282e-05 2.2238e-05 2.1127e-05 1.9933e-05 1.8637e-05 1.7204e-05 1.5554e-05
