#K0 hydro vt1 mean contrast spectra for all mus -- with molecular opacities, fixed rows
wavelength   i10       i09         i08        i07       i06        i05        i04       i03
9.7500e+02 2.4767e-05 2.3771e-05 2.2717e-05 2.1610e-05 2.0436e-05 1.9188e-05 1.7840e-05 1.6377e-05 1.4741e-05
9.7700e+02 2.4936e-05 2.3933e-05 2.2870e-05 2.1754e-05 2.0571e-05 1.9312e-05 1.7952e-05 1.6475e-05 1.4825e-05
9.7900e+02 2.4643e-05 2.3652e-05 2.2604e-05 2.1502e-05 2.0335e-05 1.9094e-05 1.7754e-05 1.6298e-05 1.4672e-05
9.8100e+02 2.5186e-05 2.4175e-05 2.3104e-05 2.1978e-05 2.0783e-05 1.9511e-05 1.8135e-05 1.6640e-05 1.4967e-05
9.8300e+02 2.5059e-05 2.4054e-05 2.2990e-05 2.1871e-05 2.0684e-05 1.9422e-05 1.8056e-05 1.6573e-05 1.4914e-05
9.8500e+02 2.5296e-05 2.4286e-05 2.3215e-05 2.2087e-05 2.0890e-05 1.9615e-05 1.8234e-05 1.6731e-05 1.5048e-05
9.8700e+02 2.5185e-05 2.4186e-05 2.3127e-05 2.2012e-05 2.0828e-05 1.9565e-05 1.8197e-05 1.6707e-05 1.5037e-05
9.8900e+02 2.5256e-05 2.4258e-05 2.3200e-05 2.2084e-05 2.0899e-05 1.9634e-05 1.8262e-05 1.6765e-05 1.5086e-05
9.9100e+02 2.5178e-05 2.4186e-05 2.3133e-05 2.2024e-05 2.0845e-05 1.9588e-05 1.8224e-05 1.6738e-05 1.5069e-05
9.9300e+02 2.5416e-05 2.4407e-05 2.3336e-05 2.2208e-05 2.1010e-05 1.9731e-05 1.8346e-05 1.6836e-05 1.5143e-05
9.9500e+02 2.5395e-05 2.4388e-05 2.3320e-05 2.2194e-05 2.0998e-05 1.9722e-05 1.8340e-05 1.6833e-05 1.5145e-05
9.9700e+02 2.5459e-05 2.4453e-05 2.3385e-05 2.2259e-05 2.1062e-05 1.9786e-05 1.8401e-05 1.6891e-05 1.5197e-05
9.9900e+02 2.5441e-05 2.4440e-05 2.3376e-05 2.2256e-05 2.1065e-05 1.9793e-05 1.8414e-05 1.6909e-05 1.5219e-05
1.0025e+03 2.5420e-05 2.4429e-05 2.3374e-05 2.2260e-05 2.1073e-05 1.9803e-05 1.8424e-05 1.6917e-05 1.5226e-05
1.0075e+03 2.5317e-05 2.4349e-05 2.3316e-05 2.2221e-05 2.1052e-05 1.9798e-05 1.8432e-05 1.6936e-05 1.5251e-05
1.0125e+03 2.5524e-05 2.4532e-05 2.3477e-05 2.2364e-05 2.1179e-05 1.9912e-05 1.8536e-05 1.7032e-05 1.5340e-05
1.0175e+03 2.5360e-05 2.4384e-05 2.3348e-05 2.2254e-05 2.1089e-05 1.9843e-05 1.8488e-05 1.7006e-05 1.5335e-05
1.0225e+03 2.5493e-05 2.4510e-05 2.3466e-05 2.2364e-05 2.1191e-05 1.9936e-05 1.8573e-05 1.7081e-05 1.5402e-05
1.0275e+03 2.5691e-05 2.4703e-05 2.3651e-05 2.2541e-05 2.1359e-05 2.0093e-05 1.8715e-05 1.7208e-05 1.5508e-05
1.0325e+03 2.5455e-05 2.4484e-05 2.3450e-05 2.2359e-05 2.1197e-05 1.9953e-05 1.8600e-05 1.7118e-05 1.5447e-05
1.0375e+03 2.5503e-05 2.4534e-05 2.3502e-05 2.2413e-05 2.1252e-05 2.0009e-05 1.8655e-05 1.7172e-05 1.5499e-05
1.0425e+03 2.5746e-05 2.4768e-05 2.3727e-05 2.2626e-05 2.1452e-05 2.0194e-05 1.8824e-05 1.7320e-05 1.5623e-05
1.0475e+03 2.5613e-05 2.4651e-05 2.3625e-05 2.2541e-05 2.1383e-05 2.0141e-05 1.8787e-05 1.7299e-05 1.5617e-05
1.0525e+03 2.5802e-05 2.4831e-05 2.3797e-05 2.2702e-05 2.1534e-05 2.0280e-05 1.8913e-05 1.7412e-05 1.5714e-05
1.0575e+03 2.5639e-05 2.4682e-05 2.3662e-05 2.2583e-05 2.1430e-05 2.0194e-05 1.8844e-05 1.7361e-05 1.5683e-05
1.0625e+03 2.5676e-05 2.4723e-05 2.3707e-05 2.2631e-05 2.1482e-05 2.0248e-05 1.8900e-05 1.7417e-05 1.5738e-05
1.0675e+03 2.5427e-05 2.4501e-05 2.3512e-05 2.2463e-05 2.1342e-05 2.0135e-05 1.8814e-05 1.7357e-05 1.5702e-05
1.0725e+03 2.5666e-05 2.4722e-05 2.3714e-05 2.2646e-05 2.1504e-05 2.0276e-05 1.8934e-05 1.7457e-05 1.5781e-05
1.0775e+03 2.5533e-05 2.4600e-05 2.3605e-05 2.2551e-05 2.1424e-05 2.0213e-05 1.8888e-05 1.7429e-05 1.5772e-05
1.0825e+03 2.5095e-05 2.4192e-05 2.3229e-05 2.2209e-05 2.1118e-05 1.9947e-05 1.8666e-05 1.7254e-05 1.5649e-05
1.0875e+03 2.5356e-05 2.4440e-05 2.3463e-05 2.2427e-05 2.1320e-05 2.0129e-05 1.8826e-05 1.7390e-05 1.5760e-05
1.0925e+03 2.5414e-05 2.4520e-05 2.3557e-05 2.2530e-05 2.1423e-05 2.0226e-05 1.8911e-05 1.7457e-05 1.5808e-05
1.0975e+03 2.4718e-05 2.3822e-05 2.2868e-05 2.1858e-05 2.0782e-05 1.9631e-05 1.8379e-05 1.7010e-05 1.5468e-05
1.1025e+03 2.4949e-05 2.4028e-05 2.3050e-05 2.2018e-05 2.0920e-05 1.9747e-05 1.8475e-05 1.7087e-05 1.5527e-05
1.1075e+03 2.5259e-05 2.4327e-05 2.3337e-05 2.2291e-05 2.1177e-05 1.9986e-05 1.8692e-05 1.7277e-05 1.5684e-05
1.1125e+03 2.5240e-05 2.4317e-05 2.3335e-05 2.2297e-05 2.1191e-05 2.0007e-05 1.8719e-05 1.7309e-05 1.5718e-05
1.1175e+03 2.5364e-05 2.4445e-05 2.3467e-05 2.2431e-05 2.1325e-05 2.0138e-05 1.8844e-05 1.7423e-05 1.5816e-05
1.1225e+03 2.5514e-05 2.4589e-05 2.3603e-05 2.2559e-05 2.1443e-05 2.0247e-05 1.8942e-05 1.7509e-05 1.5889e-05
1.1275e+03 2.5155e-05 2.4258e-05 2.3302e-05 2.2289e-05 2.1206e-05 2.0044e-05 1.8775e-05 1.7380e-05 1.5798e-05
1.1325e+03 2.5551e-05 2.4640e-05 2.3666e-05 2.2633e-05 2.1527e-05 2.0337e-05 1.9034e-05 1.7599e-05 1.5971e-05
1.1375e+03 2.5334e-05 2.4429e-05 2.3462e-05 2.2438e-05 2.1343e-05 2.0167e-05 1.8883e-05 1.7471e-05 1.5872e-05
1.1425e+03 2.5321e-05 2.4427e-05 2.3472e-05 2.2458e-05 2.1373e-05 2.0205e-05 1.8927e-05 1.7518e-05 1.5917e-05
1.1475e+03 2.5815e-05 2.4897e-05 2.3916e-05 2.2874e-05 2.1758e-05 2.0555e-05 1.9238e-05 1.7784e-05 1.6133e-05
1.1525e+03 2.5930e-05 2.5012e-05 2.4031e-05 2.2987e-05 2.1868e-05 2.0662e-05 1.9338e-05 1.7876e-05 1.6213e-05
1.1575e+03 2.5770e-05 2.4865e-05 2.3896e-05 2.2866e-05 2.1761e-05 2.0570e-05 1.9263e-05 1.7819e-05 1.6174e-05
1.1625e+03 2.5533e-05 2.4644e-05 2.3692e-05 2.2680e-05 2.1594e-05 2.0423e-05 1.9136e-05 1.7713e-05 1.6092e-05
1.1675e+03 2.5758e-05 2.4865e-05 2.3906e-05 2.2887e-05 2.1790e-05 2.0605e-05 1.9302e-05 1.7859e-05 1.6213e-05
1.1725e+03 2.6170e-05 2.5258e-05 2.4279e-05 2.3237e-05 2.2116e-05 2.0905e-05 1.9570e-05 1.8091e-05 1.6402e-05
1.1775e+03 2.5792e-05 2.4908e-05 2.3960e-05 2.2948e-05 2.1859e-05 2.0680e-05 1.9380e-05 1.7936e-05 1.6285e-05
1.1825e+03 2.5522e-05 2.4653e-05 2.3721e-05 2.2729e-05 2.1661e-05 2.0508e-05 1.9238e-05 1.7829e-05 1.6217e-05
1.1875e+03 2.5661e-05 2.4785e-05 2.3845e-05 2.2843e-05 2.1764e-05 2.0597e-05 1.9311e-05 1.7883e-05 1.6249e-05
1.1925e+03 2.6317e-05 2.5412e-05 2.4439e-05 2.3401e-05 2.2281e-05 2.1069e-05 1.9730e-05 1.8242e-05 1.6537e-05
1.1975e+03 2.5222e-05 2.4377e-05 2.3471e-05 2.2506e-05 2.1467e-05 2.0343e-05 1.9104e-05 1.7727e-05 1.6148e-05
1.2025e+03 2.5897e-05 2.5026e-05 2.4090e-05 2.3092e-05 2.2014e-05 2.0845e-05 1.9553e-05 1.8114e-05 1.6459e-05
1.2075e+03 2.5694e-05 2.4837e-05 2.3915e-05 2.2931e-05 2.1871e-05 2.0720e-05 1.9449e-05 1.8033e-05 1.6404e-05
1.2125e+03 2.6163e-05 2.5285e-05 2.4339e-05 2.3328e-05 2.2237e-05 2.1051e-05 1.9738e-05 1.8274e-05 1.6590e-05
1.2175e+03 2.6441e-05 2.5548e-05 2.4585e-05 2.3556e-05 2.2444e-05 2.1236e-05 1.9898e-05 1.8405e-05 1.6688e-05
1.2225e+03 2.6457e-05 2.5568e-05 2.4608e-05 2.3581e-05 2.2471e-05 2.1264e-05 1.9927e-05 1.8434e-05 1.6715e-05
1.2275e+03 2.6343e-05 2.5466e-05 2.4519e-05 2.3506e-05 2.2409e-05 2.1216e-05 1.9892e-05 1.8412e-05 1.6706e-05
1.2325e+03 2.6437e-05 2.5554e-05 2.4601e-05 2.3581e-05 2.2477e-05 2.1275e-05 1.9943e-05 1.8453e-05 1.6736e-05
1.2375e+03 2.6483e-05 2.5603e-05 2.4653e-05 2.3635e-05 2.2533e-05 2.1332e-05 1.9999e-05 1.8507e-05 1.6784e-05
1.2425e+03 2.6358e-05 2.5485e-05 2.4542e-05 2.3533e-05 2.2441e-05 2.1251e-05 1.9931e-05 1.8454e-05 1.6748e-05
1.2475e+03 2.6590e-05 2.5712e-05 2.4762e-05 2.3743e-05 2.2640e-05 2.1435e-05 2.0097e-05 1.8597e-05 1.6862e-05
1.2525e+03 2.6489e-05 2.5617e-05 2.4675e-05 2.3664e-05 2.2569e-05 2.1374e-05 2.0046e-05 1.8556e-05 1.6833e-05
1.2575e+03 2.6603e-05 2.5734e-05 2.4793e-05 2.3782e-05 2.2686e-05 2.1487e-05 2.0152e-05 1.8653e-05 1.6915e-05
1.2625e+03 2.6598e-05 2.5732e-05 2.4795e-05 2.3787e-05 2.2694e-05 2.1498e-05 2.0166e-05 1.8668e-05 1.6930e-05
1.2675e+03 2.6460e-05 2.5601e-05 2.4671e-05 2.3673e-05 2.2590e-05 2.1406e-05 2.0088e-05 1.8606e-05 1.6887e-05
1.2725e+03 2.6685e-05 2.5820e-05 2.4882e-05 2.3874e-05 2.2779e-05 2.1581e-05 2.0244e-05 1.8740e-05 1.6994e-05
1.2775e+03 2.6769e-05 2.5912e-05 2.4980e-05 2.3975e-05 2.2881e-05 2.1680e-05 2.0338e-05 1.8824e-05 1.7064e-05
1.2825e+03 2.5802e-05 2.5049e-05 2.4221e-05 2.3318e-05 2.2322e-05 2.1216e-05 1.9964e-05 1.8534e-05 1.6851e-05
1.2875e+03 2.6636e-05 2.5787e-05 2.4864e-05 2.3871e-05 2.2788e-05 2.1601e-05 2.0274e-05 1.8776e-05 1.7033e-05
1.2925e+03 2.6487e-05 2.5640e-05 2.4723e-05 2.3735e-05 2.2660e-05 2.1483e-05 2.0167e-05 1.8684e-05 1.6957e-05
1.2975e+03 2.6835e-05 2.5981e-05 2.5054e-05 2.4055e-05 2.2966e-05 2.1771e-05 2.0433e-05 1.8919e-05 1.7153e-05
1.3025e+03 2.6697e-05 2.5852e-05 2.4935e-05 2.3947e-05 2.2871e-05 2.1689e-05 2.0365e-05 1.8868e-05 1.7119e-05
1.3075e+03 2.6909e-05 2.6060e-05 2.5138e-05 2.4143e-05 2.3057e-05 2.1863e-05 2.0524e-05 1.9007e-05 1.7231e-05
1.3125e+03 2.6363e-05 2.5537e-05 2.4641e-05 2.3675e-05 2.2622e-05 2.1465e-05 2.0170e-05 1.8705e-05 1.6992e-05
1.3175e+03 2.6500e-05 2.5677e-05 2.4782e-05 2.3816e-05 2.2762e-05 2.1603e-05 2.0302e-05 1.8827e-05 1.7098e-05
1.3225e+03 2.6934e-05 2.6093e-05 2.5178e-05 2.4190e-05 2.3110e-05 2.1921e-05 2.0585e-05 1.9067e-05 1.7287e-05
1.3275e+03 2.6650e-05 2.5824e-05 2.4926e-05 2.3957e-05 2.2897e-05 2.1731e-05 2.0420e-05 1.8931e-05 1.7184e-05
1.3325e+03 2.6817e-05 2.5990e-05 2.5090e-05 2.4117e-05 2.3053e-05 2.1880e-05 2.0559e-05 1.9056e-05 1.7288e-05
1.3375e+03 2.6883e-05 2.6058e-05 2.5159e-05 2.4187e-05 2.3123e-05 2.1949e-05 2.0627e-05 1.9120e-05 1.7345e-05
1.3425e+03 2.7099e-05 2.6271e-05 2.5366e-05 2.4386e-05 2.3313e-05 2.2127e-05 2.0788e-05 1.9260e-05 1.7457e-05
1.3475e+03 2.7073e-05 2.6248e-05 2.5348e-05 2.4373e-05 2.3304e-05 2.2122e-05 2.0789e-05 1.9265e-05 1.7466e-05
1.3525e+03 2.7139e-05 2.6318e-05 2.5420e-05 2.4446e-05 2.3378e-05 2.2195e-05 2.0859e-05 1.9329e-05 1.7520e-05
1.3575e+03 2.6855e-05 2.6049e-05 2.5167e-05 2.4213e-05 2.3166e-05 2.2007e-05 2.0698e-05 1.9200e-05 1.7427e-05
1.3625e+03 2.6922e-05 2.6114e-05 2.5231e-05 2.4274e-05 2.3223e-05 2.2060e-05 2.0744e-05 1.9237e-05 1.7451e-05
1.3675e+03 2.7073e-05 2.6267e-05 2.5385e-05 2.4428e-05 2.3376e-05 2.2210e-05 2.0890e-05 1.9375e-05 1.7575e-05
1.3725e+03 2.7206e-05 2.6404e-05 2.5525e-05 2.4570e-05 2.3520e-05 2.2351e-05 2.1025e-05 1.9499e-05 1.7679e-05
1.3775e+03 2.7170e-05 2.6370e-05 2.5493e-05 2.4540e-05 2.3491e-05 2.2326e-05 2.1004e-05 1.9482e-05 1.7667e-05
1.3825e+03 2.7275e-05 2.6475e-05 2.5599e-05 2.4646e-05 2.3596e-05 2.2429e-05 2.1102e-05 1.9572e-05 1.7746e-05
1.3875e+03 2.7200e-05 2.6402e-05 2.5528e-05 2.4577e-05 2.3530e-05 2.2366e-05 2.1042e-05 1.9517e-05 1.7696e-05
1.3925e+03 2.7280e-05 2.6483e-05 2.5608e-05 2.4656e-05 2.3606e-05 2.2435e-05 2.1103e-05 1.9563e-05 1.7719e-05
1.3975e+03 2.7293e-05 2.6502e-05 2.5634e-05 2.4688e-05 2.3645e-05 2.2481e-05 2.1154e-05 1.9620e-05 1.7781e-05
1.4025e+03 2.7110e-05 2.6329e-05 2.5470e-05 2.4536e-05 2.3505e-05 2.2356e-05 2.1048e-05 1.9535e-05 1.7721e-05
1.4075e+03 2.7260e-05 2.6471e-05 2.5604e-05 2.4659e-05 2.3616e-05 2.2453e-05 2.1128e-05 1.9596e-05 1.7762e-05
1.4125e+03 2.6891e-05 2.6113e-05 2.5258e-05 2.4328e-05 2.3301e-05 2.2158e-05 2.0857e-05 1.9356e-05 1.7565e-05
1.4175e+03 2.7194e-05 2.6406e-05 2.5540e-05 2.4595e-05 2.3551e-05 2.2388e-05 2.1062e-05 1.9530e-05 1.7700e-05
1.4225e+03 2.6817e-05 2.6050e-05 2.5209e-05 2.4292e-05 2.3279e-05 2.2150e-05 2.0864e-05 1.9378e-05 1.7600e-05
1.4275e+03 2.6335e-05 2.5584e-05 2.4761e-05 2.3866e-05 2.2879e-05 2.1780e-05 2.0532e-05 1.9091e-05 1.7371e-05
1.4325e+03 2.7146e-05 2.6375e-05 2.5526e-05 2.4600e-05 2.3576e-05 2.2432e-05 2.1125e-05 1.9610e-05 1.7791e-05
1.4375e+03 2.7361e-05 2.6587e-05 2.5735e-05 2.4804e-05 2.3773e-05 2.2619e-05 2.1299e-05 1.9765e-05 1.7918e-05
1.4425e+03 2.6659e-05 2.5927e-05 2.5120e-05 2.4238e-05 2.3262e-05 2.2168e-05 2.0915e-05 1.9457e-05 1.7695e-05
1.4475e+03 2.7401e-05 2.6641e-05 2.5802e-05 2.4885e-05 2.3869e-05 2.2729e-05 2.1422e-05 1.9898e-05 1.8053e-05
1.4525e+03 2.6955e-05 2.6219e-05 2.5407e-05 2.4519e-05 2.3533e-05 2.2427e-05 2.1159e-05 1.9677e-05 1.7881e-05
1.4570e+03 2.7103e-05 2.6358e-05 2.5537e-05 2.4637e-05 2.3640e-05 2.2521e-05 2.1237e-05 1.9738e-05 1.7924e-05
1.4620e+03 2.7216e-05 2.6466e-05 2.5639e-05 2.4732e-05 2.3725e-05 2.2594e-05 2.1294e-05 1.9774e-05 1.7930e-05
1.4675e+03 2.7221e-05 2.6474e-05 2.5649e-05 2.4745e-05 2.3740e-05 2.2611e-05 2.1314e-05 1.9797e-05 1.7957e-05
1.4725e+03 2.6907e-05 2.6179e-05 2.5376e-05 2.4496e-05 2.3518e-05 2.2420e-05 2.1158e-05 1.9681e-05 1.7885e-05
1.4775e+03 2.7097e-05 2.6372e-05 2.5570e-05 2.4691e-05 2.3714e-05 2.2613e-05 2.1345e-05 1.9856e-05 1.8039e-05
1.4825e+03 2.7219e-05 2.6493e-05 2.5689e-05 2.4808e-05 2.3827e-05 2.2721e-05 2.1448e-05 1.9952e-05 1.8125e-05
1.4875e+03 2.6297e-05 2.5617e-05 2.4866e-05 2.4043e-05 2.3128e-05 2.2099e-05 2.0914e-05 1.9521e-05 1.7815e-05
1.4925e+03 2.7630e-05 2.6905e-05 2.6101e-05 2.5218e-05 2.4232e-05 2.3119e-05 2.1830e-05 2.0309e-05 1.8437e-05
1.4975e+03 2.7403e-05 2.6693e-05 2.5908e-05 2.5044e-05 2.4080e-05 2.2992e-05 2.1731e-05 2.0241e-05 1.8405e-05
1.5025e+03 2.5857e-05 2.5191e-05 2.4457e-05 2.3653e-05 2.2761e-05 2.1759e-05 2.0608e-05 1.9258e-05 1.7608e-05
1.5075e+03 2.6647e-05 2.5968e-05 2.5218e-05 2.4394e-05 2.3476e-05 2.2440e-05 2.1242e-05 1.9828e-05 1.8085e-05
1.5125e+03 2.7515e-05 2.6810e-05 2.6028e-05 2.5168e-05 2.4206e-05 2.3116e-05 2.1852e-05 2.0352e-05 1.8496e-05
1.5175e+03 2.7665e-05 2.6965e-05 2.6188e-05 2.5331e-05 2.4373e-05 2.3286e-05 2.2022e-05 2.0519e-05 1.8650e-05
1.5225e+03 2.7389e-05 2.6706e-05 2.5949e-05 2.5115e-05 2.4182e-05 2.3124e-05 2.1894e-05 2.0431e-05 1.8610e-05
1.5275e+03 2.7643e-05 2.6957e-05 2.6194e-05 2.5353e-05 2.4410e-05 2.3338e-05 2.2089e-05 2.0598e-05 1.8735e-05
1.5325e+03 2.7645e-05 2.6969e-05 2.6217e-05 2.5387e-05 2.4457e-05 2.3400e-05 2.2167e-05 2.0693e-05 1.8847e-05
1.5375e+03 2.7706e-05 2.7034e-05 2.6287e-05 2.5461e-05 2.4534e-05 2.3479e-05 2.2246e-05 2.0767e-05 1.8908e-05
1.5425e+03 2.7826e-05 2.7157e-05 2.6410e-05 2.5585e-05 2.4657e-05 2.3599e-05 2.2360e-05 2.0870e-05 1.8992e-05
1.5475e+03 2.7886e-05 2.7224e-05 2.6485e-05 2.5669e-05 2.4752e-05 2.3705e-05 2.2480e-05 2.1006e-05 1.9145e-05
1.5525e+03 2.7597e-05 2.6941e-05 2.6210e-05 2.5403e-05 2.4497e-05 2.3465e-05 2.2258e-05 2.0809e-05 1.8981e-05
1.5575e+03 2.7622e-05 2.6972e-05 2.6247e-05 2.5445e-05 2.4546e-05 2.3520e-05 2.2319e-05 2.0874e-05 1.9047e-05
1.5625e+03 2.7924e-05 2.7278e-05 2.6556e-05 2.5758e-05 2.4859e-05 2.3831e-05 2.2623e-05 2.1165e-05 1.9311e-05
1.5675e+03 2.7450e-05 2.6815e-05 2.6107e-05 2.5326e-05 2.4448e-05 2.3448e-05 2.2276e-05 2.0866e-05 1.9080e-05
1.5725e+03 2.7555e-05 2.6926e-05 2.6225e-05 2.5448e-05 2.4575e-05 2.3577e-05 2.2404e-05 2.0988e-05 1.9185e-05
1.5775e+03 2.6234e-05 2.5637e-05 2.4975e-05 2.4244e-05 2.3425e-05 2.2494e-05 2.1408e-05 2.0104e-05 1.8456e-05
1.5825e+03 2.7372e-05 2.6756e-05 2.6070e-05 2.5310e-05 2.4456e-05 2.3479e-05 2.2333e-05 2.0946e-05 1.9179e-05
1.5875e+03 2.6625e-05 2.6034e-05 2.5376e-05 2.4649e-05 2.3835e-05 2.2906e-05 2.1819e-05 2.0509e-05 1.8840e-05
1.5925e+03 2.7336e-05 2.6727e-05 2.6048e-05 2.5296e-05 2.4452e-05 2.3486e-05 2.2353e-05 2.0982e-05 1.9234e-05
1.5975e+03 2.7432e-05 2.6833e-05 2.6164e-05 2.5422e-05 2.4587e-05 2.3630e-05 2.2504e-05 2.1138e-05 1.9386e-05
1.6050e+03 2.7516e-05 2.6923e-05 2.6259e-05 2.5523e-05 2.4693e-05 2.3740e-05 2.2617e-05 2.1249e-05 1.9487e-05
1.6150e+03 2.7260e-05 2.6682e-05 2.6036e-05 2.5319e-05 2.4512e-05 2.3586e-05 2.2495e-05 2.1166e-05 1.9452e-05
1.6250e+03 2.7458e-05 2.6875e-05 2.6223e-05 2.5499e-05 2.4682e-05 2.3745e-05 2.2639e-05 2.1292e-05 1.9553e-05
1.6350e+03 2.7215e-05 2.6657e-05 2.6031e-05 2.5336e-05 2.4551e-05 2.3648e-05 2.2581e-05 2.1276e-05 1.9585e-05
1.6450e+03 2.6978e-05 2.6432e-05 2.5820e-05 2.5140e-05 2.4371e-05 2.3485e-05 2.2436e-05 2.1150e-05 1.9476e-05
1.6550e+03 2.7190e-05 2.6631e-05 2.6005e-05 2.5310e-05 2.4526e-05 2.3625e-05 2.2560e-05 2.1261e-05 1.9579e-05
1.6650e+03 2.6934e-05 2.6378e-05 2.5756e-05 2.5064e-05 2.4284e-05 2.3387e-05 2.2327e-05 2.1033e-05 1.9357e-05
1.6750e+03 2.6325e-05 2.5798e-05 2.5206e-05 2.4548e-05 2.3804e-05 2.2947e-05 2.1933e-05 2.0691e-05 1.9081e-05
1.6850e+03 2.6116e-05 2.5606e-05 2.5033e-05 2.4395e-05 2.3672e-05 2.2839e-05 2.1849e-05 2.0632e-05 1.9044e-05
1.6950e+03 2.6491e-05 2.5955e-05 2.5354e-05 2.4686e-05 2.3932e-05 2.3064e-05 2.2038e-05 2.0783e-05 1.9156e-05
1.7050e+03 2.5928e-05 2.5401e-05 2.4810e-05 2.4156e-05 2.3418e-05 2.2572e-05 2.1574e-05 2.0357e-05 1.8784e-05
1.7150e+03 2.5572e-05 2.5053e-05 2.4472e-05 2.3829e-05 2.3104e-05 2.2272e-05 2.1292e-05 2.0098e-05 1.8557e-05
1.7250e+03 2.5383e-05 2.4875e-05 2.4305e-05 2.3674e-05 2.2962e-05 2.2144e-05 2.1178e-05 2.0002e-05 1.8480e-05
1.7350e+03 2.4761e-05 2.4303e-05 2.3788e-05 2.3213e-05 2.2560e-05 2.1804e-05 2.0902e-05 1.9789e-05 1.8328e-05
1.7450e+03 2.4939e-05 2.4451e-05 2.3904e-05 2.3296e-05 2.2609e-05 2.1819e-05 2.0884e-05 1.9742e-05 1.8263e-05
1.7550e+03 2.4970e-05 2.4470e-05 2.3911e-05 2.3291e-05 2.2591e-05 2.1788e-05 2.0839e-05 1.9683e-05 1.8187e-05
1.7650e+03 2.4755e-05 2.4264e-05 2.3716e-05 2.3107e-05 2.2420e-05 2.1632e-05 2.0701e-05 1.9566e-05 1.8097e-05
1.7750e+03 2.4486e-05 2.3995e-05 2.3446e-05 2.2839e-05 2.2154e-05 2.1369e-05 2.0445e-05 1.9321e-05 1.7873e-05
1.7850e+03 2.4435e-05 2.3950e-05 2.3408e-05 2.2807e-05 2.2128e-05 2.1350e-05 2.0432e-05 1.9313e-05 1.7867e-05
1.7950e+03 2.4244e-05 2.3764e-05 2.3227e-05 2.2631e-05 2.1960e-05 2.1190e-05 2.0283e-05 1.9178e-05 1.7754e-05
1.8050e+03 2.3901e-05 2.3429e-05 2.2900e-05 2.2313e-05 2.1652e-05 2.0893e-05 1.9997e-05 1.8906e-05 1.7498e-05
1.8150e+03 2.3398e-05 2.2980e-05 2.2509e-05 2.1981e-05 2.1382e-05 2.0686e-05 1.9854e-05 1.8827e-05 1.7479e-05
1.8250e+03 2.3370e-05 2.2923e-05 2.2421e-05 2.1862e-05 2.1231e-05 2.0504e-05 1.9644e-05 1.8593e-05 1.7234e-05
1.8350e+03 2.3243e-05 2.2785e-05 2.2273e-05 2.1706e-05 2.1068e-05 2.0337e-05 1.9476e-05 1.8430e-05 1.7086e-05
1.8450e+03 2.2760e-05 2.2311e-05 2.1810e-05 2.1256e-05 2.0634e-05 1.9923e-05 1.9087e-05 1.8074e-05 1.6775e-05
1.8550e+03 2.2888e-05 2.2441e-05 2.1941e-05 2.1387e-05 2.0764e-05 2.0050e-05 1.9208e-05 1.8186e-05 1.6869e-05
1.8650e+03 2.2494e-05 2.2057e-05 2.1568e-05 2.1026e-05 2.0417e-05 1.9720e-05 1.8900e-05 1.7905e-05 1.6628e-05
1.8750e+03 2.1667e-05 2.1307e-05 2.0899e-05 2.0440e-05 1.9915e-05 1.9305e-05 1.8573e-05 1.7665e-05 1.6472e-05
1.8850e+03 2.2224e-05 2.1798e-05 2.1321e-05 2.0791e-05 2.0195e-05 1.9511e-05 1.8704e-05 1.7723e-05 1.6460e-05
1.8950e+03 2.1539e-05 2.1121e-05 2.0654e-05 2.0139e-05 1.9561e-05 1.8902e-05 1.8130e-05 1.7197e-05 1.6005e-05
1.9050e+03 2.1971e-05 2.1545e-05 2.1070e-05 2.0544e-05 1.9952e-05 1.9274e-05 1.8477e-05 1.7510e-05 1.6267e-05
1.9150e+03 2.1699e-05 2.1280e-05 2.0811e-05 2.0293e-05 1.9710e-05 1.9045e-05 1.8261e-05 1.7312e-05 1.6094e-05
1.9250e+03 2.1570e-05 2.1156e-05 2.0693e-05 2.0181e-05 1.9606e-05 1.8947e-05 1.8174e-05 1.7236e-05 1.6032e-05
1.9350e+03 2.1152e-05 2.0746e-05 2.0292e-05 1.9790e-05 1.9225e-05 1.8578e-05 1.7818e-05 1.6899e-05 1.5721e-05
1.9450e+03 2.0519e-05 2.0169e-05 1.9773e-05 1.9331e-05 1.8827e-05 1.8242e-05 1.7545e-05 1.6686e-05 1.5566e-05
1.9550e+03 2.0992e-05 2.0594e-05 2.0150e-05 1.9657e-05 1.9102e-05 1.8466e-05 1.7718e-05 1.6810e-05 1.5644e-05
1.9650e+03 2.0807e-05 2.0409e-05 1.9965e-05 1.9474e-05 1.8922e-05 1.8292e-05 1.7552e-05 1.6656e-05 1.5508e-05
1.9750e+03 2.0369e-05 1.9975e-05 1.9536e-05 1.9050e-05 1.8506e-05 1.7884e-05 1.7155e-05 1.6275e-05 1.5151e-05
1.9850e+03 2.0395e-05 2.0002e-05 1.9564e-05 1.9080e-05 1.8537e-05 1.7916e-05 1.7187e-05 1.6306e-05 1.5180e-05
1.9950e+03 2.0273e-05 1.9886e-05 1.9453e-05 1.8975e-05 1.8438e-05 1.7824e-05 1.7104e-05 1.6232e-05 1.5118e-05
2.0050e+03 2.0333e-05 1.9948e-05 1.9518e-05 1.9042e-05 1.8508e-05 1.7897e-05 1.7179e-05 1.6308e-05 1.5192e-05
