#MURAM HIGH RES FROM SOWMYA
wavelength i10 i09 i08 i07 i06 i05 i04 i03 i02
435.06263 2.3488663571493292e-05 2.2078603976319246e-05 2.0603004114884278e-05 1.9070669878723142e-05 1.7467627300243617e-05 1.577478431487492e-05 1.3986148964843019e-05 1.2055214501971827e-05 9.908139499825873e-06
435.0635 2.289681089508728e-05 2.1523364499518537e-05 2.008349347739452e-05 1.8586202251805467e-05 1.7018770979911043e-05 1.536378284296634e-05 1.3616876933455891e-05 1.1736432879262635e-05 9.655063899310429e-06
435.06437 2.242894550142799e-05 2.1089998306352448e-05 1.968239477385328e-05 1.821606887598321e-05 1.667944035651986e-05 1.5056358660008715e-05 1.3343601765381231e-05 1.1502744854775041e-05 9.470217011645925e-06
435.06524 2.2123920628750498e-05 2.0813377904016127e-05 1.9430860263283052e-05 1.798791820552025e-05 1.6473858512648446e-05 1.4873175475593105e-05 1.3183246362029024e-05 1.1367005790927074e-05 9.362159165204818e-06
435.06611 2.200086204961225e-05 2.0709788665215926e-05 1.9342646314645312e-05 1.7913199354795122e-05 1.6411264008420227e-05 1.4821353420235585e-05 1.3140848612415234e-05 1.1332257645456288e-05 9.332490790615571e-06
435.06698 2.2058321379997936e-05 2.077618513239905e-05 1.9413574219534483e-05 1.798687385771457e-05 1.6486010248988342e-05 1.4894912697266107e-05 1.3210339498179441e-05 1.1393002849674746e-05 9.377092589261572e-06
435.06785 2.2274923518141948e-05 2.099106201293473e-05 1.9622682473881813e-05 1.818886643393693e-05 1.6679185944449885e-05 1.5076431881316846e-05 1.3376270061069145e-05 1.15365164154308e-05 9.48710560889314e-06
435.06872 2.2612116263119682e-05 2.131763283300836e-05 1.9935618683070257e-05 1.8487348689488593e-05 1.6961625296490072e-05 1.5339712260405034e-05 1.3615932465329048e-05 1.174434952064334e-05 9.649493450366617e-06
435.06959 2.3020949412497655e-05 2.1710485727576156e-05 2.0310739201537495e-05 1.8844180033160984e-05 1.7298594690077103e-05 1.565364274808175e-05 1.3902219798729722e-05 1.1994209898338982e-05 9.847857367984336e-06
435.07046 2.3452015594576905e-05 2.2124777724803375e-05 2.070700545268793e-05 1.9221657812689917e-05 1.7655554511077954e-05 1.5986903761052563e-05 1.4207332859643206e-05 1.226248633080171e-05 1.0064010101372269e-05
435.07133 2.3865949227237017e-05 2.2524859925643446e-05 2.1091338095085435e-05 1.9588867632162567e-05 1.800362997791901e-05 1.6312755341960077e-05 1.4506834369845818e-05 1.2527544319591876e-05 1.0280290322204994e-05
435.0722 2.4239958473169084e-05 2.2888846143287494e-05 2.14424898825254e-05 1.9925183154335885e-05 1.832294682548882e-05 1.661220156182249e-05 1.4782759886278326e-05 1.2772809551708637e-05 1.048234221285599e-05
435.07307 2.456641386190083e-05 2.3207185550042636e-05 2.1749901446701225e-05 2.0219566869897696e-05 1.8602334280163008e-05 1.6874151786827524e-05 1.5024208473170153e-05 1.2987815266031489e-05 1.0660532611315867e-05
435.07394 2.484477889625605e-05 2.3476685227950218e-05 2.2008923346445354e-05 2.0466659835119046e-05 1.883613508499137e-05 1.7092863644715454e-05 1.5225478000695788e-05 1.316699464273501e-05 1.0809514283897679e-05
435.07481 2.5073135478186455e-05 2.369415989701711e-05 2.221583723649074e-05 2.06626679643047e-05 1.9020655992162274e-05 1.726484171575117e-05 1.5383326469672532e-05 1.3307436980514614e-05 1.0926541767644496e-05
435.07568 2.524445286082412e-05 2.385374745474647e-05 2.2365828853881888e-05 2.0803625801821107e-05 1.9152601905961625e-05 1.738734155872843e-05 1.5495496982293284e-05 1.3407232880542123e-05 1.1009867395535071e-05
435.07655 2.5349669061124107e-05 2.3949605446275895e-05 2.245505205013512e-05 2.0886959597324554e-05 1.923022640371597e-05 1.745913180543986e-05 1.5561057423858077e-05 1.3465515096155718e-05 1.1058557551252207e-05
435.07742 2.5386018519138805e-05 2.3981814127133153e-05 2.2485070346831325e-05 2.0914989953667936e-05 1.9256160876943366e-05 1.748283385564841e-05 1.5582343794389042e-05 1.3484083280403e-05 1.1073791591792692e-05
435.07829 2.536353897249685e-05 2.396081607692808e-05 2.246608522337361e-05 2.0897419675652394e-05 1.9239450967254113e-05 1.7466682482527234e-05 1.556661167803476e-05 1.3469019470758731e-05 1.1060321810366897e-05
435.07916 2.5304323863711823e-05 2.390647559138692e-05 2.241597378808312e-05 2.0850424896633562e-05 1.9194778761787898e-05 1.7423952982815388e-05 1.5525748602715907e-05 1.3430700415999725e-05 1.1026706622616081e-05
435.08003 2.5234676414338067e-05 2.3841681737082687e-05 2.2354936978950882e-05 2.0792096126810888e-05 1.9138506186816213e-05 1.736952380191859e-05 1.5473301733091216e-05 1.338132031462281e-05 1.0983358447284309e-05
435.0809 2.517544091600166e-05 2.3784250179526836e-05 2.2298651509045744e-05 2.073649285724988e-05 1.908342347337742e-05 1.7315154795515025e-05 1.5420187286274178e-05 1.3330977392349793e-05 1.0939208894148869e-05
435.08177 2.513503768397307e-05 2.3741305969133004e-05 2.2253436075484247e-05 2.0689342928824112e-05 1.9034820764609222e-05 1.726583644802694e-05 1.537122912138361e-05 1.3284413428011132e-05 1.0898809764774341e-05
435.08264 2.5108412028962087e-05 2.3708406884981512e-05 2.221532281251983e-05 2.064704612599359e-05 1.898942374024112e-05 1.721866301134326e-05 1.532397539863558e-05 1.3239770602939884e-05 1.0861132056303994e-05
435.08351 2.508121859931815e-05 2.3672710510702055e-05 2.2172554044628813e-05 2.0598727747949564e-05 1.893716284195226e-05 1.71643894577589e-05 1.527005259091412e-05 1.3189728946285136e-05 1.0820341220991695e-05
435.08438 2.5035337404429252e-05 2.3617334704264004e-05 2.2109373051216042e-05 2.0529693087116212e-05 1.8864407538773905e-05 1.7090480718983447e-05 1.5198061169516153e-05 1.312418129957636e-05 1.0768033790568141e-05
435.08525 2.4952462523951625e-05 2.352469350440925e-05 2.200929938245993e-05 2.0424665739006284e-05 1.8757158487295326e-05 1.698422095993151e-05 1.5096555982719735e-05 1.3033024745889325e-05 1.0695687658476125e-05
435.08612 2.481542892472086e-05 2.3378550814270177e-05 2.1857568223398636e-05 2.027045889606419e-05 1.8603737598723928e-05 1.6835328033839594e-05 1.4956531065500556e-05 1.2908488931514472e-05 1.0596746240435398e-05
435.08699 2.4609473782031322e-05 2.316649111200066e-05 2.1643927940059427e-05 2.0058707524500766e-05 1.839730420509699e-05 1.6638204679003966e-05 1.4773422289309428e-05 1.2746832235443401e-05 1.0468096815221967e-05
435.08786 2.4327179755354813e-05 2.288440564320295e-05 2.1366533711929745e-05 1.9789098171309613e-05 1.8138531196491434e-05 1.639415776874759e-05 1.454887925904888e-05 1.2549746325264176e-05 1.0311165365414042e-05
435.08873 2.3975483294088296e-05 2.2541543762150056e-05 2.1035575195904332e-05 1.947202824813796e-05 1.7837681925914512e-05 1.6113022524091885e-05 1.4292047023323598e-05 1.2325347392156118e-05 1.0132596474344548e-05
435.0896 2.357947333580778e-05 2.216202518544132e-05 2.067364801128274e-05 1.912854245395324e-05 1.7514315005341614e-05 1.5812806825424725e-05 1.401924738814263e-05 1.2087962043965858e-05 9.944014079013271e-06
435.09047 2.3177377296196112e-05 2.177968661845122e-05 2.0311149999698693e-05 1.8786304058900717e-05 1.719374559957857e-05 1.551665450864344e-05 1.3751417654833611e-05 1.185593155699314e-05 9.760227010380791e-06
435.09134 2.280754643914387e-05 2.1428092617656968e-05 1.9978182019245173e-05 1.8472734255417655e-05 1.6901172635321365e-05 1.5247710501844431e-05 1.3509608243283584e-05 1.1647698245290311e-05 9.595992977896455e-06
435.09221 2.2496518507262397e-05 2.1131178063224303e-05 1.9696994826355194e-05 1.8208790697575536e-05 1.6656331786767007e-05 1.5024355512009848e-05 1.331057005409112e-05 1.1477865971897569e-05 9.462715272767348e-06
435.09308 2.2254650065702535e-05 2.090029018172196e-05 1.9479745146183662e-05 1.8006971642040575e-05 1.647156997983344e-05 1.4858320562129063e-05 1.316496595598664e-05 1.1355387568093238e-05 9.366985575917023e-06
435.09395 2.2081795965427014e-05 2.0739033187455065e-05 1.933225764330972e-05 1.7874212517605637e-05 1.6354114775123294e-05 1.47564833749783e-05 1.3078754461464861e-05 1.128480816928625e-05 9.311611550056432e-06
435.09482 2.197926509131313e-05 2.065222620072302e-05 1.92609334730524e-05 1.7817391959158753e-05 1.6310578260545795e-05 1.4724633099035427e-05 1.3056505674060862e-05 1.1269169493520496e-05 9.298039109751118e-06
435.09569 2.195975149554959e-05 2.065283172143765e-05 1.9277906652356692e-05 1.7847416134399438e-05 1.6350413582608696e-05 1.4770611470033325e-05 1.3104319895753133e-05 1.1312779647738535e-05 9.328918928895589e-06
435.09656 2.2048078303428987e-05 2.0761865034946485e-05 1.9400749707344366e-05 1.7978944689053214e-05 1.648580210189425e-05 1.4904446933645229e-05 1.3230333990245734e-05 1.142207887027459e-05 9.409117846467528e-06
435.09744 2.2271710539379562e-05 2.1000612229393347e-05 1.9646114083318416e-05 1.8225212362769218e-05 1.672745798645075e-05 1.513501464634708e-05 1.3442121477128862e-05 1.1603792205724052e-05 9.544689555603859e-06
435.09831 2.264615677863959e-05 2.1378845248264675e-05 2.0020250439341497e-05 1.859019694282712e-05 1.7078044497907683e-05 1.5464453965722848e-05 1.374203009441802e-05 1.1861101798546298e-05 9.739964437045966e-06
435.09918 2.3162679396378948e-05 2.1885359097774558e-05 2.0511316384519804e-05 1.906221649304209e-05 1.7526694498784458e-05 1.5883389534151954e-05 1.4122872333290768e-05 1.2189744335970741e-05 9.994180819345782e-06
435.10005 2.3784239307059847e-05 2.2485494829505054e-05 2.1087401740406468e-05 1.961223297302426e-05 1.804740463514515e-05 1.636916334134006e-05 1.4565864665996384e-05 1.2575717049191524e-05 1.0299100928905915e-05
435.10092 2.445324338678909e-05 2.3127615817120825e-05 2.1702033366144798e-05 2.019830467669273e-05 1.8602463020886612e-05 1.6888344062567457e-05 1.5042213943151016e-05 1.2995623622449233e-05 1.063811423227817e-05
435.10179 2.5107364953196636e-05 2.3756400227454196e-05 2.2305174581593398e-05 2.0774849199580604e-05 1.9150235553495293e-05 1.7403140732130853e-05 1.5518104697556542e-05 1.3420302624582032e-05 1.0988341688656738e-05
435.10266 2.569705201948877e-05 2.4326603112087928e-05 2.2854888355109338e-05 2.130270280621174e-05 1.9654053115241604e-05 1.787930129679717e-05 1.5961714071011033e-05 1.382082879748745e-05 1.1325097266537629e-05
435.10353 2.6194710137933545e-05 2.481099962002816e-05 2.332461367525959e-05 2.175600160800785e-05 2.0088774095431247e-05 1.829242546219462e-05 1.634931610965989e-05 1.4174296085823118e-05 1.1627230467243738e-05
435.1044 2.6593137870287213e-05 2.52006177713288e-05 2.370422959920116e-05 2.2123825838108173e-05 2.0442880182253642e-05 1.863042649145143e-05 1.6668154396340314e-05 1.4467249145368862e-05 1.1880883793716357e-05
435.10527 2.689896548817711e-05 2.5499864544782174e-05 2.3996419190887573e-05 2.2407504369160305e-05 2.071654156725055e-05 1.8892304819038295e-05 1.691598277776423e-05 1.4696021509481956e-05 1.2080624595874146e-05
435.10614 2.712506360053062e-05 2.5720083124387518e-05 2.421113602761145e-05 2.2615750179197983e-05 2.0917280963665033e-05 1.9084326229506854e-05 1.7097713024526686e-05 1.48639339064321e-05 1.2227687175090488e-05
435.10701 2.7285201050934402e-05 2.587441912623416e-05 2.4360729441114564e-05 2.2760044798915366e-05 2.1055623991037983e-05 1.9215957027286146e-05 1.722161281594329e-05 1.4977861358376146e-05 1.2327202810069415e-05
435.10788 2.7391640090314295e-05 2.5975045540074307e-05 2.4456856013128193e-05 2.2851382569371824e-05 2.1141801785409377e-05 1.929657897919016e-05 1.7296181603464205e-05 1.5045289674376355e-05 1.2385411673374537e-05
435.10875 2.7454412231080958e-05 2.6031806215903653e-05 2.450882211808472e-05 2.2898448251622056e-05 2.1183842688361305e-05 1.933357729081376e-05 1.7328193426794798e-05 1.5072371029382086e-05 1.2407798497269678e-05
435.10962 2.7480422837594953e-05 2.605105215548899e-05 2.4522328264843662e-05 2.2906332715180582e-05 2.1186325767251127e-05 1.9331130644258725e-05 1.7321533354900486e-05 1.5062823371789344e-05 1.2397991041605082e-05
435.11049 2.7472037706363643e-05 2.603434673007896e-05 2.4498294227752942e-05 2.287551861877214e-05 2.114948520423496e-05 1.928939907778025e-05 1.7276479788979612e-05 1.5017215539599032e-05 1.2357074999365864e-05
435.11136 2.7425590346689667e-05 2.5977247669734353e-05 2.443195392567219e-05 2.2801222005622826e-05 2.106875436103161e-05 1.920423349231069e-05 1.7189469517492964e-05 1.4932793482094658e-05 1.2283327913157442e-05
435.11223 2.7330403017854106e-05 2.5868838078498097e-05 2.431281792345519e-05 2.2673670170261324e-05 2.09352321346858e-05 1.9067733221209343e-05 1.7053713963815495e-05 1.4804060016378609e-05 1.2172714663372187e-05
435.1131 2.716900859095108e-05 2.5692851481259508e-05 2.4126213949461015e-05 2.2479837392615183e-05 2.073744930900097e-05 1.8869960887902027e-05 1.6860798476236855e-05 1.4624179043753564e-05 1.2020085457346637e-05
435.11397 2.6920429382431005e-05 2.543148685173016e-05 2.385713951890099e-05 2.2207035180735474e-05 2.0464684752167317e-05 1.8602001433018322e-05 1.6603471634386537e-05 1.4387456774963027e-05 1.1821223322213489e-05
435.11484 2.656758944337431e-05 2.5072162766757798e-05 2.3496104707124115e-05 2.184799522504385e-05 2.011153761143385e-05 1.8260009808118186e-05 1.6279171697931712e-05 1.4092382996136325e-05 1.1575419832476484e-05
435.11571 2.6108701607313203e-05 2.4615702256030146e-05 2.3045525150092642e-05 2.140631317827138e-05 1.9682510380978368e-05 1.7849041488434925e-05 1.5893309026222938e-05 1.3744449610127687e-05 1.1287890222602278e-05
435.11658 2.5564787295371716e-05 2.4081707493697882e-05 2.2523971257358388e-05 2.089977604638582e-05 1.9194562580850015e-05 1.7385190298473723e-05 1.5460999839006067e-05 1.3357574772347717e-05 1.0970791285963057e-05
435.11745 2.4976317048141283e-05 2.350632916784475e-05 2.196431773922837e-05 2.0358570348732297e-05 1.8675523368819356e-05 1.689418861471947e-05 1.5005931685563473e-05 1.295309664663745e-05 1.064220720803554e-05
435.11832 2.4388028273195428e-05 2.2930608696642663e-05 2.1404050392728958e-05 1.981716538547239e-05 1.8157414355013092e-05 1.6405801719366946e-05 1.4555709574115503e-05 1.2555796629273892e-05 1.0322585474561773e-05
435.11919 2.3832004172512015e-05 2.2384502901020192e-05 2.0871722434037055e-05 1.9302986220862336e-05 1.7666652377682996e-05 1.5945309002926894e-05 1.413404649160563e-05 1.218703735704007e-05 1.0029018850095223e-05
435.12006 2.3316348515371458e-05 2.187754043856785e-05 2.0378588135547873e-05 1.8828595572907533e-05 1.7216488841534237e-05 1.5526052434474985e-05 1.375361909758647e-05 1.1857913433021843e-05 9.769903305849095e-06
435.12093 2.2831168695223503e-05 2.140400449997398e-05 1.9922199350043654e-05 1.8393737152455608e-05 1.680787815709307e-05 1.514933281425623e-05 1.3415410566631488e-05 1.1568552685847861e-05 9.544628371865443e-06
435.1218 2.2366706059306452e-05 2.0958145200181395e-05 1.949888132727553e-05 1.799575987963255e-05 1.6438362258216104e-05 1.4812282582217456e-05 1.3115790846222142e-05 1.1314691768709497e-05 9.348770564058485e-06
435.12267 2.1928806987832783e-05 2.0546675888388012e-05 1.911464086950468e-05 1.7639409320070366e-05 1.6111179552301553e-05 1.4516587956602113e-05 1.2854947046492632e-05 1.1095059364938839e-05 9.180101195070451e-06
435.12354 2.1541852955103553e-05 2.019067588417206e-05 1.8786964017143852e-05 1.7338848949091837e-05 1.5837574811008014e-05 1.4270900669382026e-05 1.2639236148369369e-05 1.091389473032279e-05 9.040884464653352e-06
435.12441 2.1239507306621093e-05 1.9917389732793952e-05 1.8537912573747156e-05 1.7111958276263726e-05 1.5631987313312432e-05 1.4086806019915806e-05 1.247780909324879e-05 1.0778182449456343e-05 8.935952498786506e-06
435.12528 2.1049310166331666e-05 1.974757748221667e-05 1.8383480242195024e-05 1.6971156101352314e-05 1.550407888925877e-05 1.397183941222371e-05 1.237655023782555e-05 1.0692519320361755e-05 8.869011135864902e-06
435.12615 2.0978854069168762e-05 1.9684714238465e-05 1.832455181661785e-05 1.6915589752695863e-05 1.545192983536465e-05 1.3923567218783165e-05 1.2333048466462457e-05 1.0655108629244748e-05 8.83939130441628e-06
435.12702 2.100972329735971e-05 1.9710309140216954e-05 1.8342904497101198e-05 1.6927693561848634e-05 1.545904997861741e-05 1.3927040482314653e-05 1.2334408400250932e-05 1.065577449567077e-05 8.84041662318083e-06
435.12789 2.110105956739857e-05 1.978600177171236e-05 1.840273845821777e-05 1.6974504577232543e-05 1.5495597588337037e-05 1.3955859789607487e-05 1.2357977221006755e-05 1.0676187119525396e-05 8.858954420799802e-06
435.12876 2.1197212700718113e-05 1.9859202468221524e-05 1.845567378234582e-05 1.7012275105471097e-05 1.5522545796023324e-05 1.3975742211602795e-05 1.2374195380561585e-05 1.0691907242154574e-05 8.876624860662657e-06
435.12963 2.1231840041539314e-05 1.9868127150055872e-05 1.844642651678936e-05 1.6992191719243636e-05 1.5497150013249795e-05 1.3949632836412998e-05 1.2351356240558233e-05 1.0676684463065332e-05 8.873061877719443e-06
435.1305 2.112810054796176e-05 1.974664371380714e-05 1.8319163117759482e-05 1.6867219734238366e-05 1.537990167389406e-05 1.3844594639192873e-05 1.2262391595757786e-05 1.0608504624262868e-05 8.830447681404123e-06
435.13137 2.081068107143786e-05 1.9438222665223112e-05 1.8031144052211942e-05 1.6604739504836025e-05 1.514583795015371e-05 1.3641542608841614e-05 1.2092631439120155e-05 1.047554481733774e-05 8.737965941508777e-06
435.13224 2.025137139641157e-05 1.8931881673623906e-05 1.758117320512784e-05 1.6208748904750546e-05 1.48013717504817e-05 1.3347349799607658e-05 1.1848111083435767e-05 1.0281906542255323e-05 8.596785043944497e-06
435.13311 1.9534247874225875e-05 1.830809733621956e-05 1.7041764085557143e-05 1.5742424090718722e-05 1.4399891295330025e-05 1.3005659416702547e-05 1.1563158942167734e-05 1.0053130121249806e-05 8.424771593860026e-06
435.13398 1.8870886997383543e-05 1.774711884098406e-05 1.6562505328779626e-05 1.5329550202153384e-05 1.4043447839765747e-05 1.2699903949978232e-05 1.1304803820092086e-05 9.840913539262345e-06 8.25940639982333e-06
435.13486 1.852404973594865e-05 1.7462134611245266e-05 1.6318025584428397e-05 1.5115472070058837e-05 1.385486740776634e-05 1.2534329676601879e-05 1.1160478399114858e-05 9.715481010614275e-06 8.151805419602084e-06
435.13573 1.8658671151421355e-05 1.7580175424994332e-05 1.6414827885950064e-05 1.5193439797563236e-05 1.3917377110589615e-05 1.2583273191838746e-05 1.1195374825193492e-05 9.73192381119298e-06 8.144923422669886e-06
435.1366 1.922171321219064e-05 1.8059459562164393e-05 1.682568913022419e-05 1.5547883382758096e-05 1.4223663239896278e-05 1.2845053070601431e-05 1.1412040826907903e-05 9.897346103042942e-06 8.250357171905891e-06
435.13747 1.997845440515049e-05 1.8720624121118692e-05 1.740875528374751e-05 1.606373794416572e-05 1.4678767382410858e-05 1.3241189217551975e-05 1.1747413395533255e-05 1.0165325347073359e-05 8.440018916477287e-06
435.13834 2.068621842851853e-05 1.9363166237055545e-05 1.7991747893899993e-05 1.659042030486126e-05 1.51501455031573e-05 1.3655684917364282e-05 1.2102204222164323e-05 1.045515551666729e-05 8.655936120097584e-06
435.13921 2.1215005279644048e-05 1.985762642421675e-05 1.8448915139748862e-05 1.700850230507058e-05 1.552652887066061e-05 1.3987135271103789e-05 1.238628194493584e-05 1.0689710327451517e-05 8.83783647816904e-06
435.14008 2.152928172386942e-05 2.0153085847482123e-05 1.872223682037853e-05 1.7257826952678966e-05 1.574947929222188e-05 1.4181508755665778e-05 1.2551551773816823e-05 1.0826915222347428e-05 8.949148319607274e-06
435.14095 2.1626746014520794e-05 2.0241404607648406e-05 1.8801177281941634e-05 1.7327029514942823e-05 1.5808184756503874e-05 1.4229575874887763e-05 1.2590201046176118e-05 1.0859083825825811e-05 8.979553341769181e-06
435.14182 2.151864572273685e-05 2.013788749608912e-05 1.8703819442963473e-05 1.723563379448911e-05 1.5722505750070203e-05 1.41503019304014e-05 1.2518973726983446e-05 1.0799237476989844e-05 8.936441470550533e-06
435.14269 2.124362437343798e-05 1.988544377707953e-05 1.8474436832376457e-05 1.7027461980090127e-05 1.5534205590498904e-05 1.3981770071567549e-05 1.2370855805955069e-05 1.0674224485710585e-05 8.839797613889793e-06
435.14356 2.0877924437163636e-05 1.9558438678158277e-05 1.8183126559965736e-05 1.676753472429273e-05 1.530256115891666e-05 1.3776691979699739e-05 1.2191511860571897e-05 1.0522019844073098e-05 8.719185941443309e-06
435.14443 2.0525603355480856e-05 1.9251441052674813e-05 1.791495901458133e-05 1.653197491464664e-05 1.5095170870492503e-05 1.3594437418279646e-05 1.203223459186862e-05 1.0385567879228935e-05 8.608255222571673e-06
435.1453 2.029125619943855e-05 1.905588463791568e-05 1.774985059182375e-05 1.639081543313164e-05 1.4973344588963436e-05 1.3488377334370174e-05 1.1939059505815547e-05 1.0303526118167528e-05 8.537407307798568e-06
435.14617 2.025051663537252e-05 1.9035103858527572e-05 1.7741603743427544e-05 1.6390354355903894e-05 1.49772015827631e-05 1.3493388450285069e-05 1.1942165711835676e-05 1.0301494026499134e-05 8.527376210935405e-06
435.14704 2.042876560795643e-05 1.9207380079406287e-05 1.7904301478159843e-05 1.6542025793111338e-05 1.5116485516429807e-05 1.3618166486997112e-05 1.2049670693507606e-05 1.0387478714077757e-05 8.586111508336472e-06
435.14791 2.0793151364115478e-05 1.954168717140567e-05 1.8209955605669988e-05 1.6821099828123497e-05 1.536979440457926e-05 1.3844831293535358e-05 1.2247484298363546e-05 1.0551623935408657e-05 8.708405380588139e-06
435.14878 2.1263306175298032e-05 1.996836856365242e-05 1.859838764585744e-05 1.7175534399510067e-05 1.5692355451852263e-05 1.4135429028871548e-05 1.2504418732284358e-05 1.0769736161708395e-05 8.877661503926615e-06
435.14965 2.1739346136598438e-05 2.040274230366331e-05 1.899722905980483e-05 1.7542934341104983e-05 1.6030217795113833e-05 1.4443594659183175e-05 1.278120361955165e-05 1.1009787908053559e-05 9.0698446890288e-06
435.15052 2.213781463369369e-05 2.077459072723764e-05 1.934626726595717e-05 1.787085459107393e-05 1.6337265866520134e-05 1.4728646300899553e-05 1.3041982131475331e-05 1.124066085115988e-05 9.259543351296602e-06
435.15139 2.2420987564103227e-05 2.1051731593819548e-05 1.9616936386002425e-05 1.8133357527429016e-05 1.658948851045053e-05 1.4967969702543299e-05 1.3265098982006337e-05 1.1441584474419881e-05 9.427788072763375e-06
435.15226 2.2605157149458578e-05 2.1246997616669236e-05 1.9818679274535416e-05 1.8336917496728368e-05 1.6790683986181167e-05 1.5162715727424994e-05 1.3449082132327723e-05 1.1608510867652194e-05 9.568192213067107e-06
435.15313 2.2745896609023737e-05 2.1406572413637216e-05 1.998965950801489e-05 1.8513060354508992e-05 1.696673853385701e-05 1.5333796571945328e-05 1.3610248972033006e-05 1.1753242509237539e-05 9.6877797017306e-06
435.154 2.2910295021310335e-05 2.1586290743917074e-05 2.0176618634501615e-05 1.8701171862062734e-05 1.7150979464654148e-05 1.5509358097427626e-05 1.377223657928496e-05 1.1895143056381603e-05 9.801151449331393e-06
435.15487 2.314813807438965e-05 2.1826632892159396e-05 2.0413012818891066e-05 1.8929250259903767e-05 1.7367073283903944e-05 1.5709625551066877e-05 1.3952556196737025e-05 1.204951914704084e-05 9.921406609318705e-06
435.15574 2.3471987432091486e-05 2.2135364056300416e-05 2.0703596117007517e-05 1.920006946759415e-05 1.7616578144688772e-05 1.593566156622371e-05 1.4152488806685232e-05 1.2218605214316136e-05 1.005237649261764e-05
435.15661 2.3849867524689887e-05 2.2481832630954232e-05 2.1019453689886474e-05 1.94867196414418e-05 1.7874862414309497e-05 1.6165544776425643e-05 1.4353365844246168e-05 1.2387849068730499e-05 1.0184758263155432e-05
435.15748 2.4213165665822616e-05 2.2803667732431463e-05 2.1304030031869137e-05 1.973796651856547e-05 1.8095802213910496e-05 1.635834615758498e-05 1.4519726406442302e-05 1.2527962026685014e-05 1.0296670787623207e-05
435.15835 2.4475613029563712e-05 2.302326026344207e-05 2.148763206895681e-05 1.9891188841923395e-05 1.8223344741625636e-05 1.6464319315204466e-05 1.4607997949653264e-05 1.2601916446470334e-05 1.0358659622651349e-05
435.15922 2.4556068224653974e-05 2.3068594022151275e-05 2.1506210559603963e-05 1.9889479921113784e-05 1.82069636338131e-05 1.6438739702489996e-05 1.4578779888903056e-05 1.2575458343007034e-05 1.034224728369376e-05
435.16009 2.4400439501760757e-05 2.2892867232592007e-05 2.131951690158422e-05 1.969825184192616e-05 1.801683368107129e-05 1.625576524294787e-05 1.4409451607378943e-05 1.2428649480947871e-05 1.023015856102916e-05
435.16096 2.3995943461476126e-05 2.248829745400357e-05 2.0923873007682037e-05 1.9316759400930685e-05 1.7654284615643435e-05 1.5917986286139995e-05 1.4103081041992414e-05 1.2164218785025164e-05 1.002412963996988e-05
435.16183 2.337636088038561e-05 2.189128738198038e-05 2.0356016979500796e-05 1.8781220784114527e-05 1.71544123022121e-05 1.5458676945476447e-05 1.3690507477531005e-05 1.1809676307955583e-05 9.74667368422399e-06
435.1627 2.261982874171257e-05 2.1176589814866935e-05 1.9686995990462537e-05 1.815865866679257e-05 1.6579890442203426e-05 1.4935806579543622e-05 1.322451032059897e-05 1.1411558895575742e-05 9.435634228391719e-06
435.16357 2.183076036610056e-05 2.0442306677940586e-05 1.900778236050358e-05 1.7532968650503233e-05 1.6007663824084695e-05 1.4419239916095408e-05 1.2767596035998421e-05 1.1023782580691496e-05 9.133774178993765e-06
435.16445 2.111993123714251e-05 1.9790153520114876e-05 1.8410756148884312e-05 1.698777813133512e-05 1.5513011722359478e-05 1.397590641842289e-05 1.2378184236562691e-05 1.0695220265884366e-05 8.878291032657894e-06
435.16532 2.0584607130839294e-05 1.9306252826609167e-05 1.797222215466383e-05 1.6590576149378456e-05 1.5155148377604628e-05 1.3657143975471815e-05 1.209958346840111e-05 1.0460649998172631e-05 8.694588781428752e-06
435.16619 2.0290076165972096e-05 1.904570585814728e-05 1.7738941537266198e-05 1.6381040401173785e-05 1.4967566260124163e-05 1.349067716629867e-05 1.1954064749123168e-05 1.0336944852007798e-05 8.5946545299806e-06
435.16706 2.02572492605419e-05 1.902254447383638e-05 1.7720198081116976e-05 1.6365016409758907e-05 1.495344863807889e-05 1.3477631472732455e-05 1.1941261007040535e-05 1.0323106391419626e-05 8.578033501836437e-06
435.16793 2.0456985263986627e-05 1.9206429055326504e-05 1.7886203757154386e-05 1.651403685104574e-05 1.5086144429466714e-05 1.3593780077252822e-05 1.2040017791227323e-05 1.040217522143655e-05 8.633353031634633e-06
435.1688 2.0814022931408922e-05 1.952804801819694e-05 1.8173895812527517e-05 1.6771076094347717e-05 1.5314597727331446e-05 1.3794283331551372e-05 1.2212368170835889e-05 1.0544063297180547e-05 8.739784141240169e-06
435.16967 2.122409687896844e-05 1.9894562887858106e-05 1.8500679090284818e-05 1.7062527029591037e-05 1.5573565151091532e-05 1.402220079510821e-05 1.2409922825967808e-05 1.0709765087641443e-05 8.868893474793483e-06
435.17054 2.158159482158661e-05 2.0213020258581933e-05 1.8784058084809723e-05 1.7314839461581595e-05 1.5797643030927708e-05 1.4219978107171275e-05 1.2582911755001989e-05 1.0857761893671789e-05 8.988672202832642e-06
435.17141 2.1808393500758777e-05 2.041358057745813e-05 1.896107743377783e-05 1.7471077798551258e-05 1.5935488566011675e-05 1.4341626355267051e-05 1.2690499507858923e-05 1.0952532953855772e-05 9.07001085768427e-06
