K0 100G vt1 mean contrast spectra for all mus -- with molecular opacities, fixed rows
wavelength   i10       i09         i08        i07       i06        i05        i04       i03
9.7100e+02 2.5155e-05 2.4157e-05 2.3105e-05 2.1995e-05 2.0817e-05 1.9560e-05 1.8205e-05 1.6725e-05 1.5063e-05
9.7300e+02 2.5157e-05 2.4162e-05 2.3112e-05 2.2004e-05 2.0828e-05 1.9570e-05 1.8215e-05 1.6733e-05 1.5067e-05
9.7500e+02 2.5086e-05 2.4099e-05 2.3059e-05 2.1961e-05 2.0795e-05 1.9550e-05 1.8206e-05 1.6737e-05 1.5085e-05
9.7700e+02 2.5251e-05 2.4257e-05 2.3209e-05 2.2103e-05 2.0928e-05 1.9671e-05 1.8317e-05 1.6835e-05 1.5168e-05
9.7900e+02 2.4968e-05 2.3986e-05 2.2951e-05 2.1858e-05 2.0699e-05 1.9459e-05 1.8123e-05 1.6662e-05 1.5019e-05
9.8100e+02 2.5493e-05 2.4492e-05 2.3436e-05 2.2321e-05 2.1135e-05 1.9866e-05 1.8496e-05 1.6996e-05 1.5307e-05
9.8300e+02 2.5371e-05 2.4376e-05 2.3326e-05 2.2218e-05 2.1040e-05 1.9780e-05 1.8421e-05 1.6932e-05 1.5257e-05
9.8500e+02 2.5600e-05 2.4600e-05 2.3544e-05 2.2428e-05 2.1240e-05 1.9968e-05 1.8593e-05 1.7086e-05 1.5387e-05
9.8700e+02 2.5489e-05 2.4500e-05 2.3456e-05 2.2352e-05 2.1177e-05 1.9918e-05 1.8557e-05 1.7063e-05 1.5377e-05
9.8900e+02 2.5559e-05 2.4571e-05 2.3528e-05 2.2423e-05 2.1247e-05 1.9986e-05 1.8621e-05 1.7121e-05 1.5426e-05
9.9100e+02 2.5480e-05 2.4498e-05 2.3460e-05 2.2361e-05 2.1192e-05 1.9938e-05 1.8582e-05 1.7092e-05 1.5408e-05
9.9300e+02 2.5719e-05 2.4721e-05 2.3665e-05 2.2548e-05 2.1359e-05 2.0085e-05 1.8706e-05 1.7193e-05 1.5484e-05
9.9500e+02 2.5698e-05 2.4702e-05 2.3648e-05 2.2534e-05 2.1347e-05 2.0075e-05 1.8700e-05 1.7190e-05 1.5485e-05
9.9700e+02 2.5760e-05 2.4764e-05 2.3712e-05 2.2597e-05 2.1410e-05 2.0137e-05 1.8760e-05 1.7247e-05 1.5537e-05
9.9900e+02 2.5740e-05 2.4749e-05 2.3702e-05 2.2592e-05 2.1411e-05 2.0143e-05 1.8771e-05 1.7263e-05 1.5558e-05
1.0025e+03 2.5720e-05 2.4740e-05 2.3701e-05 2.2598e-05 2.1420e-05 2.0155e-05 1.8783e-05 1.7274e-05 1.5566e-05
1.0075e+03 2.5615e-05 2.4657e-05 2.3639e-05 2.2556e-05 2.1397e-05 2.0148e-05 1.8790e-05 1.7291e-05 1.5592e-05
1.0125e+03 2.5819e-05 2.4838e-05 2.3798e-05 2.2697e-05 2.1522e-05 2.0260e-05 1.8891e-05 1.7385e-05 1.5678e-05
1.0175e+03 2.5653e-05 2.4688e-05 2.3667e-05 2.2584e-05 2.1429e-05 2.0188e-05 1.8841e-05 1.7356e-05 1.5671e-05
1.0225e+03 2.5786e-05 2.4814e-05 2.3785e-05 2.2694e-05 2.1531e-05 2.0281e-05 1.8926e-05 1.7432e-05 1.5738e-05
1.0275e+03 2.5980e-05 2.5003e-05 2.3967e-05 2.2869e-05 2.1696e-05 2.0435e-05 1.9067e-05 1.7557e-05 1.5844e-05
1.0325e+03 2.5747e-05 2.4786e-05 2.3768e-05 2.2689e-05 2.1537e-05 2.0297e-05 1.8952e-05 1.7468e-05 1.5783e-05
1.0375e+03 2.5793e-05 2.4834e-05 2.3818e-05 2.2740e-05 2.1589e-05 2.0351e-05 1.9005e-05 1.7520e-05 1.5833e-05
1.0425e+03 2.6030e-05 2.5063e-05 2.4038e-05 2.2949e-05 2.1786e-05 2.0533e-05 1.9171e-05 1.7667e-05 1.5956e-05
1.0475e+03 2.5897e-05 2.4946e-05 2.3936e-05 2.2863e-05 2.1716e-05 2.0480e-05 1.9134e-05 1.7646e-05 1.5950e-05
1.0525e+03 2.6082e-05 2.5122e-05 2.4103e-05 2.3021e-05 2.1863e-05 2.0615e-05 1.9257e-05 1.7755e-05 1.6045e-05
1.0575e+03 2.5920e-05 2.4974e-05 2.3969e-05 2.2902e-05 2.1760e-05 2.0529e-05 1.9189e-05 1.7705e-05 1.6014e-05
1.0625e+03 2.5953e-05 2.5010e-05 2.4010e-05 2.2947e-05 2.1808e-05 2.0580e-05 1.9241e-05 1.7759e-05 1.6067e-05
1.0675e+03 2.5702e-05 2.4786e-05 2.3813e-05 2.2777e-05 2.1666e-05 2.0466e-05 1.9155e-05 1.7699e-05 1.6033e-05
1.0725e+03 2.5940e-05 2.5007e-05 2.4015e-05 2.2959e-05 2.1828e-05 2.0607e-05 1.9275e-05 1.7797e-05 1.6110e-05
1.0775e+03 2.5806e-05 2.4884e-05 2.3905e-05 2.2863e-05 2.1747e-05 2.0541e-05 1.9226e-05 1.7768e-05 1.6100e-05
1.0825e+03 2.5372e-05 2.4479e-05 2.3530e-05 2.2522e-05 2.1442e-05 2.0276e-05 1.9004e-05 1.7592e-05 1.5976e-05
1.0875e+03 2.5626e-05 2.4720e-05 2.3758e-05 2.2735e-05 2.1638e-05 2.0453e-05 1.9160e-05 1.7725e-05 1.6083e-05
1.0925e+03 2.5680e-05 2.4796e-05 2.3849e-05 2.2834e-05 2.1738e-05 2.0547e-05 1.9242e-05 1.7790e-05 1.6129e-05
1.0975e+03 2.4994e-05 2.4106e-05 2.3165e-05 2.2166e-05 2.1099e-05 1.9951e-05 1.8706e-05 1.7335e-05 1.5782e-05
1.1025e+03 2.5224e-05 2.4312e-05 2.3348e-05 2.2327e-05 2.1237e-05 2.0068e-05 1.8802e-05 1.7411e-05 1.5839e-05
1.1075e+03 2.5529e-05 2.4607e-05 2.3632e-05 2.2597e-05 2.1492e-05 2.0305e-05 1.9018e-05 1.7601e-05 1.5996e-05
1.1125e+03 2.5507e-05 2.4594e-05 2.3627e-05 2.2600e-05 2.1504e-05 2.0324e-05 1.9044e-05 1.7632e-05 1.6030e-05
1.1175e+03 2.5627e-05 2.4719e-05 2.3756e-05 2.2732e-05 2.1636e-05 2.0455e-05 1.9169e-05 1.7748e-05 1.6129e-05
1.1225e+03 2.5775e-05 2.4860e-05 2.3889e-05 2.2857e-05 2.1752e-05 2.0561e-05 1.9265e-05 1.7832e-05 1.6200e-05
1.1275e+03 2.5418e-05 2.4531e-05 2.3589e-05 2.2588e-05 2.1515e-05 2.0358e-05 1.9098e-05 1.7702e-05 1.6109e-05
1.1325e+03 2.5808e-05 2.4907e-05 2.3949e-05 2.2928e-05 2.1833e-05 2.0649e-05 1.9356e-05 1.7922e-05 1.6282e-05
1.1375e+03 2.5595e-05 2.4700e-05 2.3748e-05 2.2736e-05 2.1651e-05 2.0481e-05 1.9205e-05 1.7792e-05 1.6182e-05
1.1425e+03 2.5579e-05 2.4695e-05 2.3755e-05 2.2754e-05 2.1679e-05 2.0517e-05 1.9248e-05 1.7839e-05 1.6228e-05
1.1475e+03 2.6064e-05 2.5158e-05 2.4192e-05 2.3163e-05 2.2058e-05 2.0862e-05 1.9555e-05 1.8103e-05 1.6440e-05
1.1525e+03 2.6173e-05 2.5267e-05 2.4302e-05 2.3272e-05 2.2164e-05 2.0965e-05 1.9652e-05 1.8192e-05 1.6518e-05
1.1575e+03 2.6014e-05 2.5120e-05 2.4167e-05 2.3150e-05 2.2057e-05 2.0872e-05 1.9576e-05 1.8133e-05 1.6479e-05
1.1625e+03 2.5780e-05 2.4902e-05 2.3966e-05 2.2967e-05 2.1892e-05 2.0727e-05 1.9451e-05 1.8029e-05 1.6398e-05
1.1675e+03 2.5999e-05 2.5118e-05 2.4175e-05 2.3169e-05 2.2084e-05 2.0907e-05 1.9615e-05 1.8173e-05 1.6517e-05
1.1725e+03 2.6403e-05 2.5503e-05 2.4541e-05 2.3513e-05 2.2405e-05 2.1201e-05 1.9879e-05 1.8403e-05 1.6704e-05
1.1775e+03 2.6028e-05 2.5157e-05 2.4224e-05 2.3226e-05 2.2149e-05 2.0978e-05 1.9689e-05 1.8249e-05 1.6589e-05
1.1825e+03 2.5760e-05 2.4902e-05 2.3986e-05 2.3006e-05 2.1951e-05 2.0804e-05 1.9545e-05 1.8138e-05 1.6518e-05
1.1875e+03 2.5897e-05 2.5033e-05 2.4109e-05 2.3120e-05 2.2054e-05 2.0894e-05 1.9619e-05 1.8194e-05 1.6551e-05
1.1925e+03 2.6540e-05 2.5648e-05 2.4692e-05 2.3668e-05 2.2562e-05 2.1358e-05 2.0033e-05 1.8548e-05 1.6836e-05
1.1975e+03 2.5458e-05 2.4625e-05 2.3734e-05 2.2781e-05 2.1754e-05 2.0637e-05 1.9410e-05 1.8035e-05 1.6448e-05
1.2025e+03 2.6118e-05 2.5260e-05 2.4340e-05 2.3355e-05 2.2290e-05 2.1129e-05 1.9850e-05 1.8415e-05 1.6754e-05
1.2075e+03 2.5917e-05 2.5072e-05 2.4166e-05 2.3195e-05 2.2147e-05 2.1005e-05 1.9746e-05 1.8333e-05 1.6697e-05
1.2125e+03 2.6377e-05 2.5512e-05 2.4583e-05 2.3586e-05 2.2508e-05 2.1331e-05 2.0032e-05 1.8572e-05 1.6882e-05
1.2175e+03 2.6652e-05 2.5773e-05 2.4828e-05 2.3813e-05 2.2715e-05 2.1516e-05 2.0192e-05 1.8704e-05 1.6981e-05
1.2225e+03 2.6667e-05 2.5790e-05 2.4848e-05 2.3836e-05 2.2740e-05 2.1543e-05 2.0220e-05 1.8732e-05 1.7007e-05
1.2275e+03 2.6550e-05 2.5686e-05 2.4757e-05 2.3758e-05 2.2676e-05 2.1492e-05 2.0183e-05 1.8708e-05 1.6996e-05
1.2325e+03 2.6644e-05 2.5774e-05 2.4838e-05 2.3833e-05 2.2743e-05 2.1551e-05 2.0232e-05 1.8748e-05 1.7026e-05
1.2375e+03 2.6685e-05 2.5819e-05 2.4886e-05 2.3883e-05 2.2795e-05 2.1604e-05 2.0286e-05 1.8799e-05 1.7072e-05
1.2425e+03 2.6561e-05 2.5701e-05 2.4776e-05 2.3781e-05 2.2703e-05 2.1523e-05 2.0217e-05 1.8745e-05 1.7034e-05
1.2475e+03 2.6787e-05 2.5922e-05 2.4991e-05 2.3988e-05 2.2899e-05 2.1705e-05 2.0381e-05 1.8887e-05 1.7147e-05
1.2525e+03 2.6688e-05 2.5829e-05 2.4905e-05 2.3909e-05 2.2829e-05 2.1644e-05 2.0330e-05 1.8846e-05 1.7118e-05
1.2575e+03 2.6796e-05 2.5940e-05 2.5017e-05 2.4022e-05 2.2940e-05 2.1752e-05 2.0433e-05 1.8940e-05 1.7197e-05
1.2625e+03 2.6790e-05 2.5937e-05 2.5017e-05 2.4026e-05 2.2947e-05 2.1762e-05 2.0445e-05 1.8954e-05 1.7212e-05
1.2675e+03 2.6651e-05 2.5806e-05 2.4894e-05 2.3911e-05 2.2842e-05 2.1669e-05 2.0366e-05 1.8890e-05 1.7167e-05
1.2725e+03 2.6871e-05 2.6020e-05 2.5100e-05 2.4109e-05 2.3028e-05 2.1841e-05 2.0520e-05 1.9023e-05 1.7272e-05
1.2775e+03 2.6952e-05 2.6108e-05 2.5194e-05 2.4206e-05 2.3127e-05 2.1938e-05 2.0612e-05 1.9106e-05 1.7341e-05
1.2825e+03 2.5990e-05 2.5248e-05 2.4436e-05 2.3547e-05 2.2565e-05 2.1471e-05 2.0235e-05 1.8814e-05 1.7128e-05
1.2875e+03 2.6818e-05 2.5982e-05 2.5078e-05 2.4100e-05 2.3033e-05 2.1857e-05 2.0546e-05 1.9056e-05 1.7308e-05
1.2925e+03 2.6672e-05 2.5839e-05 2.4939e-05 2.3967e-05 2.2907e-05 2.1741e-05 2.0441e-05 1.8964e-05 1.7233e-05
1.2975e+03 2.7009e-05 2.6169e-05 2.5260e-05 2.4278e-05 2.3205e-05 2.2021e-05 2.0700e-05 1.9195e-05 1.7426e-05
1.3025e+03 2.6870e-05 2.6039e-05 2.5140e-05 2.4168e-05 2.3107e-05 2.1937e-05 2.0630e-05 1.9141e-05 1.7390e-05
1.3075e+03 2.7077e-05 2.6243e-05 2.5338e-05 2.4360e-05 2.3290e-05 2.2109e-05 2.0787e-05 1.9279e-05 1.7501e-05
1.3125e+03 2.6541e-05 2.5729e-05 2.4849e-05 2.3899e-05 2.2861e-05 2.1716e-05 2.0437e-05 1.8980e-05 1.7264e-05
1.3175e+03 2.6671e-05 2.5861e-05 2.4984e-05 2.4034e-05 2.2995e-05 2.1848e-05 2.0564e-05 1.9097e-05 1.7366e-05
1.3225e+03 2.7096e-05 2.6270e-05 2.5373e-05 2.4402e-05 2.3338e-05 2.2162e-05 2.0843e-05 1.9335e-05 1.7554e-05
1.3275e+03 2.6813e-05 2.6002e-05 2.5122e-05 2.4169e-05 2.3125e-05 2.1971e-05 2.0677e-05 1.9198e-05 1.7449e-05
1.3325e+03 2.6977e-05 2.6165e-05 2.5283e-05 2.4327e-05 2.3278e-05 2.2117e-05 2.0814e-05 1.9321e-05 1.7553e-05
1.3375e+03 2.7037e-05 2.6227e-05 2.5346e-05 2.4391e-05 2.3343e-05 2.2182e-05 2.0877e-05 1.9381e-05 1.7606e-05
1.3425e+03 2.7250e-05 2.6436e-05 2.5550e-05 2.4587e-05 2.3531e-05 2.2358e-05 2.1038e-05 1.9521e-05 1.7718e-05
1.3475e+03 2.7222e-05 2.6411e-05 2.5529e-05 2.4571e-05 2.3519e-05 2.2351e-05 2.1036e-05 1.9524e-05 1.7725e-05
1.3525e+03 2.7285e-05 2.6478e-05 2.5599e-05 2.4642e-05 2.3591e-05 2.2422e-05 2.1105e-05 1.9587e-05 1.7778e-05
1.3575e+03 2.7001e-05 2.6209e-05 2.5346e-05 2.4407e-05 2.3377e-05 2.2231e-05 2.0941e-05 1.9454e-05 1.7682e-05
1.3625e+03 2.7070e-05 2.6276e-05 2.5411e-05 2.4471e-05 2.3436e-05 2.2286e-05 2.0988e-05 1.9492e-05 1.7707e-05
1.3675e+03 2.7212e-05 2.6420e-05 2.5556e-05 2.4616e-05 2.3582e-05 2.2429e-05 2.1128e-05 1.9625e-05 1.7827e-05
1.3725e+03 2.7340e-05 2.6553e-05 2.5693e-05 2.4755e-05 2.3721e-05 2.2567e-05 2.1261e-05 1.9747e-05 1.7930e-05
1.3775e+03 2.7304e-05 2.6517e-05 2.5659e-05 2.4724e-05 2.3692e-05 2.2541e-05 2.1238e-05 1.9729e-05 1.7917e-05
1.3825e+03 2.7404e-05 2.6619e-05 2.5762e-05 2.4826e-05 2.3793e-05 2.2640e-05 2.1333e-05 1.9817e-05 1.7994e-05
1.3875e+03 2.7333e-05 2.6549e-05 2.5694e-05 2.4760e-05 2.3730e-05 2.2580e-05 2.1276e-05 1.9763e-05 1.7945e-05
1.3925e+03 2.7411e-05 2.6629e-05 2.5773e-05 2.4839e-05 2.3806e-05 2.2651e-05 2.1339e-05 1.9813e-05 1.7974e-05
1.3975e+03 2.7418e-05 2.6642e-05 2.5793e-05 2.4865e-05 2.3838e-05 2.2690e-05 2.1384e-05 1.9864e-05 1.8029e-05
1.4025e+03 2.7236e-05 2.6469e-05 2.5629e-05 2.4712e-05 2.3698e-05 2.2564e-05 2.1276e-05 1.9777e-05 1.7966e-05
1.4075e+03 2.7381e-05 2.6607e-05 2.5758e-05 2.4831e-05 2.3805e-05 2.2657e-05 2.1352e-05 1.9834e-05 1.8003e-05
1.4125e+03 2.7014e-05 2.6250e-05 2.5413e-05 2.4500e-05 2.3490e-05 2.2360e-05 2.1079e-05 1.9591e-05 1.7802e-05
1.4175e+03 2.7313e-05 2.6539e-05 2.5691e-05 2.4764e-05 2.3738e-05 2.2589e-05 2.1283e-05 1.9764e-05 1.7937e-05
1.4225e+03 2.6935e-05 2.6182e-05 2.5358e-05 2.4458e-05 2.3462e-05 2.2348e-05 2.1081e-05 1.9608e-05 1.7832e-05
1.4275e+03 2.6462e-05 2.5725e-05 2.4919e-05 2.4039e-05 2.3068e-05 2.1983e-05 2.0752e-05 1.9324e-05 1.7605e-05
1.4325e+03 2.7258e-05 2.6501e-05 2.5671e-05 2.4762e-05 2.3755e-05 2.2625e-05 2.1339e-05 1.9838e-05 1.8022e-05
1.4375e+03 2.7469e-05 2.6710e-05 2.5876e-05 2.4963e-05 2.3950e-05 2.2811e-05 2.1512e-05 1.9993e-05 1.8150e-05
1.4425e+03 2.6769e-05 2.6050e-05 2.5260e-05 2.4395e-05 2.3435e-05 2.2355e-05 2.1122e-05 1.9677e-05 1.7921e-05
1.4475e+03 2.7502e-05 2.6756e-05 2.5936e-05 2.5037e-05 2.4038e-05 2.2913e-05 2.1628e-05 2.0119e-05 1.8280e-05
1.4525e+03 2.7057e-05 2.6335e-05 2.5541e-05 2.4669e-05 2.3701e-05 2.2610e-05 2.1361e-05 1.9895e-05 1.8104e-05
1.4570e+03 2.7205e-05 2.6474e-05 2.5670e-05 2.4788e-05 2.3807e-05 2.2703e-05 2.1440e-05 1.9956e-05 1.8147e-05
1.4620e+03 2.7317e-05 2.6582e-05 2.5773e-05 2.4884e-05 2.3895e-05 2.2779e-05 2.1500e-05 1.9996e-05 1.8158e-05
1.4675e+03 2.7319e-05 2.6587e-05 2.5780e-05 2.4893e-05 2.3906e-05 2.2793e-05 2.1517e-05 2.0015e-05 1.8181e-05
1.4725e+03 2.7005e-05 2.6290e-05 2.5504e-05 2.4641e-05 2.3680e-05 2.2597e-05 2.1355e-05 1.9893e-05 1.8104e-05
1.4775e+03 2.7190e-05 2.6478e-05 2.5694e-05 2.4833e-05 2.3872e-05 2.2787e-05 2.1540e-05 2.0067e-05 1.8257e-05
1.4825e+03 2.7308e-05 2.6595e-05 2.5809e-05 2.4945e-05 2.3981e-05 2.2892e-05 2.1639e-05 2.0159e-05 1.8339e-05
1.4875e+03 2.6395e-05 2.5727e-05 2.4992e-05 2.4184e-05 2.3286e-05 2.2271e-05 2.1105e-05 1.9727e-05 1.8028e-05
1.4925e+03 2.7710e-05 2.6999e-05 2.6213e-05 2.5347e-05 2.4379e-05 2.3282e-05 2.2016e-05 2.0512e-05 1.8649e-05
1.4975e+03 2.7481e-05 2.6785e-05 2.6017e-05 2.5170e-05 2.4224e-05 2.3151e-05 2.1912e-05 2.0439e-05 1.8612e-05
1.5025e+03 2.5959e-05 2.5305e-05 2.4585e-05 2.3797e-05 2.2920e-05 2.1932e-05 2.0798e-05 1.9462e-05 1.7818e-05
1.5075e+03 2.6732e-05 2.6066e-05 2.5332e-05 2.4523e-05 2.3622e-05 2.2601e-05 2.1423e-05 2.0025e-05 1.8290e-05
1.5125e+03 2.7588e-05 2.6897e-05 2.6133e-05 2.5289e-05 2.4345e-05 2.3272e-05 2.2029e-05 2.0547e-05 1.8701e-05
1.5175e+03 2.7735e-05 2.7049e-05 2.6289e-05 2.5450e-05 2.4509e-05 2.3439e-05 2.2197e-05 2.0712e-05 1.8854e-05
1.5225e+03 2.7455e-05 2.6786e-05 2.6046e-05 2.5228e-05 2.4313e-05 2.3270e-05 2.2062e-05 2.0617e-05 1.8806e-05
1.5275e+03 2.7708e-05 2.7036e-05 2.6291e-05 2.5467e-05 2.4541e-05 2.3486e-05 2.2259e-05 2.0787e-05 1.8936e-05
1.5325e+03 2.7706e-05 2.7043e-05 2.6308e-05 2.5495e-05 2.4582e-05 2.3541e-05 2.2331e-05 2.0876e-05 1.9042e-05
1.5375e+03 2.7765e-05 2.7107e-05 2.6376e-05 2.5567e-05 2.4659e-05 2.3620e-05 2.2410e-05 2.0951e-05 1.9105e-05
1.5425e+03 2.7884e-05 2.7228e-05 2.6499e-05 2.5691e-05 2.4782e-05 2.3741e-05 2.2525e-05 2.1056e-05 1.9191e-05
1.5475e+03 2.7937e-05 2.7288e-05 2.6566e-05 2.5766e-05 2.4867e-05 2.3837e-05 2.2634e-05 2.1180e-05 1.9332e-05
1.5525e+03 2.7652e-05 2.7008e-05 2.6294e-05 2.5503e-05 2.4614e-05 2.3598e-05 2.2414e-05 2.0984e-05 1.9169e-05
1.5575e+03 2.7673e-05 2.7036e-05 2.6327e-05 2.5542e-05 2.4660e-05 2.3650e-05 2.2472e-05 2.1047e-05 1.9234e-05
1.5625e+03 2.7969e-05 2.7336e-05 2.6631e-05 2.5849e-05 2.4968e-05 2.3957e-05 2.2773e-05 2.1335e-05 1.9495e-05
1.5675e+03 2.7498e-05 2.6875e-05 2.6183e-05 2.5417e-05 2.4556e-05 2.3571e-05 2.2422e-05 2.1031e-05 1.9258e-05
1.5725e+03 2.7603e-05 2.6987e-05 2.6301e-05 2.5541e-05 2.4685e-05 2.3703e-05 2.2553e-05 2.1157e-05 1.9368e-05
1.5775e+03 2.6295e-05 2.5709e-05 2.5060e-05 2.4344e-05 2.3541e-05 2.2624e-05 2.1557e-05 2.0270e-05 1.8635e-05
1.5825e+03 2.7414e-05 2.6811e-05 2.6140e-05 2.5396e-05 2.4558e-05 2.3597e-05 2.2472e-05 2.1105e-05 1.9352e-05
1.5875e+03 2.6673e-05 2.6093e-05 2.5449e-05 2.4737e-05 2.3938e-05 2.3024e-05 2.1957e-05 2.0665e-05 1.9009e-05
1.5925e+03 2.7375e-05 2.6778e-05 2.6113e-05 2.5377e-05 2.4548e-05 2.3598e-05 2.2486e-05 2.1135e-05 1.9400e-05
1.5975e+03 2.7468e-05 2.6880e-05 2.6226e-05 2.5500e-05 2.4681e-05 2.3740e-05 2.2636e-05 2.1290e-05 1.9553e-05
1.6050e+03 2.7550e-05 2.6968e-05 2.6319e-05 2.5599e-05 2.4785e-05 2.3848e-05 2.2746e-05 2.1399e-05 1.9653e-05
1.6150e+03 2.7294e-05 2.6727e-05 2.6095e-05 2.5393e-05 2.4602e-05 2.3691e-05 2.2621e-05 2.1312e-05 1.9613e-05
1.6250e+03 2.7488e-05 2.6917e-05 2.6279e-05 2.5571e-05 2.4771e-05 2.3850e-05 2.2766e-05 2.1439e-05 1.9716e-05
1.6350e+03 2.7241e-05 2.6694e-05 2.6081e-05 2.5401e-05 2.4631e-05 2.3744e-05 2.2698e-05 2.1413e-05 1.9739e-05
1.6450e+03 2.7005e-05 2.6470e-05 2.5872e-05 2.5206e-05 2.4452e-05 2.3582e-05 2.2553e-05 2.1287e-05 1.9630e-05
1.6550e+03 2.7212e-05 2.6663e-05 2.6051e-05 2.5371e-05 2.4602e-05 2.3716e-05 2.2673e-05 2.1394e-05 1.9727e-05
1.6650e+03 2.6958e-05 2.6413e-05 2.5804e-05 2.5127e-05 2.4362e-05 2.3481e-05 2.2442e-05 2.1168e-05 1.9508e-05
1.6750e+03 2.6354e-05 2.5837e-05 2.5258e-05 2.4614e-05 2.3884e-05 2.3042e-05 2.2048e-05 2.0825e-05 1.9230e-05
1.6850e+03 2.6141e-05 2.5641e-05 2.5080e-05 2.4456e-05 2.3747e-05 2.2928e-05 2.1957e-05 2.0760e-05 1.9188e-05
1.6950e+03 2.6512e-05 2.5986e-05 2.5399e-05 2.4745e-05 2.4006e-05 2.3153e-05 2.2147e-05 2.0912e-05 1.9300e-05
1.7050e+03 2.5952e-05 2.5435e-05 2.4857e-05 2.4216e-05 2.3493e-05 2.2661e-05 2.1682e-05 2.0484e-05 1.8926e-05
1.7150e+03 2.5600e-05 2.5091e-05 2.4523e-05 2.3893e-05 2.3182e-05 2.2364e-05 2.1403e-05 2.0227e-05 1.8700e-05
1.7250e+03 2.5408e-05 2.4910e-05 2.4353e-05 2.3734e-05 2.3035e-05 2.2231e-05 2.1285e-05 2.0126e-05 1.8619e-05
1.7350e+03 2.4789e-05 2.4340e-05 2.3836e-05 2.3272e-05 2.2631e-05 2.1888e-05 2.1004e-05 1.9908e-05 1.8463e-05
1.7450e+03 2.4964e-05 2.4485e-05 2.3950e-05 2.3354e-05 2.2680e-05 2.1903e-05 2.0987e-05 1.9862e-05 1.8397e-05
1.7550e+03 2.4994e-05 2.4504e-05 2.3958e-05 2.3350e-05 2.2664e-05 2.1874e-05 2.0944e-05 1.9805e-05 1.8324e-05
1.7650e+03 2.4778e-05 2.4297e-05 2.3760e-05 2.3164e-05 2.2491e-05 2.1716e-05 2.0803e-05 1.9685e-05 1.8230e-05
1.7750e+03 2.4511e-05 2.4029e-05 2.3493e-05 2.2897e-05 2.2225e-05 2.1454e-05 2.0547e-05 1.9440e-05 1.8005e-05
1.7850e+03 2.4458e-05 2.3983e-05 2.3453e-05 2.2864e-05 2.2199e-05 2.1433e-05 2.0533e-05 1.9431e-05 1.7998e-05
1.7950e+03 2.4267e-05 2.3796e-05 2.3270e-05 2.2686e-05 2.2028e-05 2.1271e-05 2.0381e-05 1.9293e-05 1.7881e-05
1.8050e+03 2.3928e-05 2.3465e-05 2.2948e-05 2.2373e-05 2.1724e-05 2.0977e-05 2.0098e-05 1.9024e-05 1.7629e-05
1.8150e+03 2.3424e-05 2.3014e-05 2.2553e-05 2.2036e-05 2.1447e-05 2.0763e-05 1.9948e-05 1.8937e-05 1.7603e-05
1.8250e+03 2.3397e-05 2.2959e-05 2.2467e-05 2.1920e-05 2.1300e-05 2.0585e-05 1.9742e-05 1.8707e-05 1.7361e-05
1.8350e+03 2.3269e-05 2.2820e-05 2.2319e-05 2.1764e-05 2.1137e-05 2.0418e-05 1.9573e-05 1.8543e-05 1.7210e-05
1.8450e+03 2.2791e-05 2.2350e-05 2.1860e-05 2.1317e-05 2.0706e-05 2.0006e-05 1.9186e-05 1.8187e-05 1.6900e-05
1.8550e+03 2.2915e-05 2.2476e-05 2.1987e-05 2.1444e-05 2.0833e-05 2.0130e-05 1.9304e-05 1.8297e-05 1.6992e-05
1.8650e+03 2.2523e-05 2.2093e-05 2.1615e-05 2.1084e-05 2.0486e-05 1.9799e-05 1.8994e-05 1.8013e-05 1.6748e-05
1.8750e+03 2.1697e-05 2.1343e-05 2.0943e-05 2.0493e-05 1.9978e-05 1.9377e-05 1.8660e-05 1.7767e-05 1.6588e-05
1.8850e+03 2.2252e-05 2.1834e-05 2.1367e-05 2.0848e-05 2.0263e-05 1.9589e-05 1.8798e-05 1.7831e-05 1.6580e-05
1.8950e+03 2.1573e-05 2.1162e-05 2.0705e-05 2.0200e-05 1.9632e-05 1.8983e-05 1.8224e-05 1.7304e-05 1.6122e-05
1.9050e+03 2.1999e-05 2.1581e-05 2.1115e-05 2.0600e-05 2.0018e-05 1.9352e-05 1.8569e-05 1.7616e-05 1.6385e-05
1.9150e+03 2.1728e-05 2.1316e-05 2.0857e-05 2.0349e-05 1.9777e-05 1.9121e-05 1.8353e-05 1.7417e-05 1.6210e-05
1.9250e+03 2.1598e-05 2.1191e-05 2.0738e-05 2.0236e-05 1.9671e-05 1.9022e-05 1.8263e-05 1.7338e-05 1.6145e-05
1.9350e+03 2.1186e-05 2.0787e-05 2.0343e-05 1.9850e-05 1.9295e-05 1.8658e-05 1.7913e-05 1.7006e-05 1.5838e-05
1.9450e+03 2.0556e-05 2.0211e-05 1.9824e-05 1.9389e-05 1.8894e-05 1.8319e-05 1.7635e-05 1.6789e-05 1.5680e-05
1.9550e+03 2.1023e-05 2.0633e-05 2.0197e-05 1.9714e-05 1.9169e-05 1.8543e-05 1.7809e-05 1.6914e-05 1.5758e-05
1.9650e+03 2.0836e-05 2.0445e-05 2.0010e-05 1.9529e-05 1.8987e-05 1.8366e-05 1.7640e-05 1.6756e-05 1.5618e-05
1.9750e+03 2.0408e-05 2.0021e-05 1.9590e-05 1.9114e-05 1.8579e-05 1.7967e-05 1.7251e-05 1.6383e-05 1.5268e-05
1.9850e+03 2.0430e-05 2.0044e-05 1.9616e-05 1.9141e-05 1.8607e-05 1.7996e-05 1.7280e-05 1.6411e-05 1.5293e-05
