wavelength i10 i09 i08 i07 i06 i05 i04 i03 i02
434.90429 9.3508989264364e-06 9.407978551886326e-06 9.209748366719745e-06 8.768314928228262e-06 8.14609615230662e-06 7.406137028550201e-06 6.6094145249693e-06 5.79993766711306e-06 4.993549155693725e-06
434.90516 9.304771115961873e-06 9.498018836384954e-06 9.280883569100607e-06 8.793268615697828e-06 8.125229597370155e-06 7.348308422521728e-06 6.5253563512636e-06 5.699035555126959e-06 4.888020127324342e-06
434.90603 1.0686939328693035e-05 1.0629090057898672e-05 1.0139647381456204e-05 9.431857473851377e-06 8.588360455429414e-06 7.671593525141749e-06 6.7381614722376335e-06 5.825032291778821e-06 4.952579504154444e-06
434.9069 1.3065242723439954e-05 1.2441641331101659e-05 1.1513218778836093e-05 1.0477271551583037e-05 9.380397034044092e-06 8.26354867616903e-06 7.171697623367028e-06 6.132643316412694e-06 5.165519373185799e-06
434.90777 1.556467812004559e-05 1.4337036463403315e-05 1.2971326742235072e-05 1.160889624464097e-05 1.0260316660483937e-05 8.94550073969387e-06 7.698003512278575e-06 6.536299926526753e-06 5.475753855419312e-06
434.90864 1.741517849739933e-05 1.5770683228038957e-05 1.4104013160210481e-05 1.2510097945790434e-05 1.0981494134294436e-05 9.525571061215732e-06 8.169194679431571e-06 6.924842366110286e-06 5.804027926679747e-06
434.90951 1.8293260007722125e-05 1.6465501694249887e-05 1.4674723049779139e-05 1.2982394552799102e-05 1.1378241318162644e-05 9.866038158686199e-06 8.470198175051009e-06 7.200797949483077e-06 6.067507243564599e-06
434.91038 1.8238238040442437e-05 1.640881188890163e-05 1.464559073238107e-05 1.2979332958090714e-05 1.1401956077381528e-05 9.918512530673937e-06 8.552535968370499e-06 7.314201730672119e-06 6.21246990070097e-06
434.91125 1.745444750376955e-05 1.5745554576660933e-05 1.411664063154644e-05 1.256994718653785e-05 1.1099345976313816e-05 9.711830477763157e-06 8.430302578512322e-06 7.265737982345755e-06 6.224999267790911e-06
434.91212 1.6204420768508922e-05 1.4694283150678992e-05 1.3261846362872482e-05 1.1889536865456672e-05 1.0573329031462599e-05 9.322017403644262e-06 8.157565182526732e-06 7.090855236906438e-06 6.1240437769880696e-06
434.91299 1.476488863608893e-05 1.3490766669170831e-05 1.2277345680980962e-05 1.1097307770329537e-05 9.950121599952009e-06 8.846566712775426e-06 7.807590780374557e-06 6.843223567303488e-06 5.949735848584587e-06
434.91386 1.3388895420713192e-05 1.2349351604512957e-05 1.1343489852527398e-05 1.0343128600046623e-05 9.351783980400361e-06 8.382474663148929e-06 7.455523355785132e-06 6.5805237487528404e-06 5.74997551883357e-06
434.91473 1.2276759938216752e-05 1.1441716747521062e-05 1.0606350700479987e-05 9.749973858628684e-06 8.88019437912886e-06 8.012361556075549e-06 7.167120609594442e-06 6.354869806620961e-06 5.5683162499097274e-06
434.9156 1.1569317627058226e-05 1.0891287457399523e-05 1.0173112527086872e-05 9.409165404167335e-06 8.611958666188643e-06 7.799482383560689e-06 6.993759816426088e-06 6.207290591055306e-06 5.437319536478072e-06
434.91647 1.135870958836626e-05 1.077838967321516e-05 1.011345863259562e-05 9.380625426066505e-06 8.598145900610774e-06 7.786838622112022e-06 6.970957472994514e-06 6.166050556780326e-06 5.377746843885208e-06
434.91734 1.1698902526051243e-05 1.1144114136492292e-05 1.0460272747884722e-05 9.692328421011687e-06 8.863610571257185e-06 7.99685735752029e-06 7.1186533911310844e-06 6.247901125437168e-06 5.401638966200586e-06
434.91821 1.2598037154491483e-05 1.1983338401041154e-05 1.1205039015916107e-05 1.0337146017879497e-05 9.404729667011027e-06 8.430046396606858e-06 7.441232696460873e-06 6.459669161986961e-06 5.515285626231641e-06
434.91908 1.3992833779774402e-05 1.3230329700612464e-05 1.2290198487642093e-05 1.1268345245153739e-05 1.0186311228663311e-05 9.062736928516443e-06 7.925695967292778e-06 6.7973657676378805e-06 5.719824496079744e-06
434.91995 1.5729634109751393e-05 1.4752980343865354e-05 1.3607951206877713e-05 1.2399718978742552e-05 1.1141704258186696e-05 9.846288610827876e-06 8.54009233899374e-06 7.2437999327372305e-06 6.009001570969388e-06
434.92082 1.7583511748663263e-05 1.637139383430378e-05 1.5014869142417414e-05 1.3616604535760062e-05 1.2180365111356723e-05 1.0711555330028293e-05 9.234779011892786e-06 7.767298820951633e-06 6.36645017232903e-06
434.92169 1.931925011170787e-05 1.790061718932599e-05 1.636235245820627e-05 1.4798193384570911e-05 1.3204316751837759e-05 1.1580508768101732e-05 9.949641910115925e-06 8.324619955257625e-06 6.764910695058782e-06
434.92256 2.07615086292997e-05 1.919796680242425e-05 1.753096324228751e-05 1.584368209118398e-05 1.4128436768651913e-05 1.2381770222345051e-05 1.0625679568867915e-05 8.868796035973841e-06 7.1699748622206695e-06
434.92343 2.1831812996472537e-05 2.0191416665710154e-05 1.8453626206504207e-05 1.669155794085808e-05 1.4896774113792109e-05 1.3064719543502493e-05 1.1217276315515707e-05 9.35928384097234e-06 7.547439774473813e-06
434.9243 2.2542147611639975e-05 2.087989828761494e-05 1.9119706147629033e-05 1.732541672978339e-05 1.5489257706358454e-05 1.3606753766780251e-05 1.1699948834064582e-05 9.770398134642875e-06 7.871628016585863e-06
434.92517 2.2962098118288323e-05 2.131336072050582e-05 1.956319567021128e-05 1.776717808025868e-05 1.5918296318570696e-05 1.4012485102310996e-05 1.2071727146081264e-05 1.0094613718279e-05 8.130572715862394e-06
434.92604 2.318457280481342e-05 2.1567620440401098e-05 1.984421962911493e-05 1.8063596112949407e-05 1.6219239265047088e-05 1.430724299087041e-05 1.2349177004694552e-05 1.0340715667187597e-05 8.326642145410218e-06
434.92691 2.330320915946606e-05 2.172383382590908e-05 2.0031556012844444e-05 1.827194163634811e-05 1.6438790932737945e-05 1.4528070342547587e-05 1.2560584328423386e-05 1.0529071160810914e-05 8.473477261262345e-06
434.92778 2.339987753343116e-05 2.185497757098401e-05 2.0189336525251736e-05 1.8447800218440496e-05 1.6624410853847216e-05 1.4714696775430537e-05 1.2738441115260475e-05 1.0685375038154626e-05 8.59096373547864e-06
434.92865 2.353738029726057e-05 2.20174476992603e-05 2.0368211128141183e-05 1.8636340593525435e-05 1.681597877778187e-05 1.4901903657794295e-05 1.2912702176223654e-05 1.0834922257086079e-05 8.699938259393396e-06
434.92952 2.375463666848095e-05 2.2246109049969907e-05 2.060015620525409e-05 1.8866975147899477e-05 1.7040442110975115e-05 1.5114235330350143e-05 1.3105592155326232e-05 1.0997542759453241e-05 8.81775094741279e-06
434.93039 2.4064355881802996e-05 2.255245169410045e-05 2.0896685211563207e-05 1.9151316716692362e-05 1.73094641765806e-05 1.5363302431794233e-05 1.3328650542099758e-05 1.1184660838378243e-05 8.955383888912183e-06
434.93126 2.4454613335183565e-05 2.2926420241875875e-05 2.1250383645789143e-05 1.948425107865418e-05 1.7619938836494144e-05 1.564781036864997e-05 1.3582227994940506e-05 1.1398238211492071e-05 9.116168204100095e-06
434.93213 2.4895116689040264e-05 2.3341927119228932e-05 2.1639476765659105e-05 1.9847650743718983e-05 1.7956897855615762e-05 1.5955650325459024e-05 1.3856919886807012e-05 1.1631656462421663e-05 9.29627895778914e-06
434.933 2.534632739005646e-05 2.3764608789953245e-05 2.2034305018705124e-05 2.0215762724467473e-05 1.829795153353083e-05 1.626751110001931e-05 1.4136379550217229e-05 1.1871735194190134e-05 9.486030878877662e-06
434.93387 2.5768685483476884e-05 2.41597749158657e-05 2.2403988858428046e-05 2.0560847175348532e-05 1.861811174251203e-05 1.6561028270243767e-05 1.440082473270387e-05 1.2101535489713638e-05 9.671895140684952e-06
434.93474 2.61303253751863e-05 2.4498444459762693e-05 2.2721527952430104e-05 2.0857650764334046e-05 1.889381543216008e-05 1.6814382256146324e-05 1.4630286289001853e-05 1.230320076543441e-05 9.838700234639563e-06
434.93561 2.6410350193033222e-05 2.475996435850403e-05 2.296639257593978e-05 2.1086009076536415e-05 1.9105514619203866e-05 1.700888414821857e-05 1.4807096135196347e-05 1.2460361664620438e-05 9.972001374583905e-06
434.93648 2.659744066649351e-05 2.493152601441021e-05 2.3124716521531534e-05 2.1231557467207762e-05 1.923875003338838e-05 1.713028360265232e-05 1.491742018530636e-05 1.255987281281975e-05 1.0059755008450716e-05
434.93735 2.668624268909117e-05 2.5005836460150813e-05 2.3187959900265373e-05 2.128513530100246e-05 1.9284117453884303e-05 1.716920065202861e-05 1.495202812951498e-05 1.2592789854999559e-05 1.009358064768723e-05
434.93822 2.667354733042388e-05 2.4978540352506802e-05 2.3151322572475247e-05 2.124184273374035e-05 1.9236801873726175e-05 1.712096923591728e-05 1.4906449297382945e-05 1.2554829869018805e-05 1.0069439455273918e-05
434.93909 2.6556058882420798e-05 2.4846892007663323e-05 2.3012934150143215e-05 2.1100559648860825e-05 1.909625891197427e-05 1.698544972822262e-05 1.4780775828053316e-05 1.2446219639332352e-05 9.987585849608091e-06
434.93996 2.6330761151632557e-05 2.461047196022802e-05 2.277438559907643e-05 2.086417752052429e-05 1.8866185331804606e-05 1.676676765898796e-05 1.457933474678082e-05 1.2271325884431458e-05 9.852161822821119e-06
434.94083 2.5998428077907022e-05 2.4273791592389263e-05 2.244226302815768e-05 2.0540319218401265e-05 1.8554612264602406e-05 1.6472955690291686e-05 1.4310050629034492e-05 1.2037784055884088e-05 9.670315789656313e-06
434.9417 2.5568802163761095e-05 2.3849153927896923e-05 2.2029335660241073e-05 2.0141413728389017e-05 1.8173256342579905e-05 1.6114956595213186e-05 1.3983196955395998e-05 1.1755310660626735e-05 9.451037955957492e-06
434.94257 2.5063552840180522e-05 2.335703193591564e-05 2.155352847636413e-05 1.968284619773287e-05 1.773536747582806e-05 1.5704490798854568e-05 1.3609529855492489e-05 1.1434062553318156e-05 9.203832739398686e-06
434.94344 2.4512755369650827e-05 2.2821529641413732e-05 2.1033033145814367e-05 1.9178407858538245e-05 1.7251893565855872e-05 1.5250996170899655e-05 1.319796216585022e-05 1.1082834917204743e-05 8.937160377967728e-06
434.94431 2.3944264270212345e-05 2.2260169031687637e-05 2.047787856009985e-05 1.863397207807683e-05 1.6727057759634523e-05 1.4758621432293275e-05 1.2753431272659752e-05 1.070750207243719e-05 8.65716814879611e-06
434.94518 2.3367115680569075e-05 2.1670531774482363e-05 1.9881164325547237e-05 1.8042313588226595e-05 1.615550585780395e-05 1.4224765180248773e-05 1.2276060296658031e-05 1.0310391560552141e-05 8.367041042989916e-06
434.94605 2.2753066901385772e-05 2.1020635162039567e-05 1.9215347893609426e-05 1.7382551632246606e-05 1.5523091976758655e-05 1.364114000649581e-05 1.1762096642811646e-05 9.890714630531998e-06 8.066920853070602e-06
434.94692 2.202922467063937e-05 2.0251344799664162e-05 1.843820896761975e-05 1.6626496939144263e-05 1.4812405317579082e-05 1.2998177423066547e-05 1.120722084449436e-05 9.44681742813864e-06 7.755010504118154e-06
434.94779 2.1095819514750447e-05 1.929700585070823e-05 1.7510251594857093e-05 1.575227996191991e-05 1.40131817838985e-05 1.2292842300997662e-05 1.06121756440814e-05 8.98021982703263e-06 7.430622269683771e-06
434.94866 1.987719588717269e-05 1.8123054326901687e-05 1.642071125570578e-05 1.476269690344023e-05 1.313525457527964e-05 1.153755726633433e-05 9.988820688488766e-06 8.499463812030721e-06 7.096895888553118e-06
434.94953 1.8389118592270613e-05 1.6765833504533588e-05 1.5211984089450937e-05 1.3700021934059489e-05 1.2217338029240842e-05 1.0765315672760302e-05 9.36293503729588e-06 8.022063586540988e-06 6.763316879567035e-06
434.9504 1.6768925874449218e-05 1.5346081172692298e-05 1.3984377537234402e-05 1.2646297465704764e-05 1.1325104588013394e-05 1.0026942484884961e-05 8.771983199589482e-06 7.573643803496798e-06 6.445645180159414e-06
434.95127 1.5234943244137635e-05 1.4036805280631456e-05 1.2871581041868115e-05 1.1704606326017138e-05 1.0537291545269283e-05 9.381289187072748e-06 8.258348025081032e-06 7.183090874307175e-06 6.1633162690578765e-06
434.95214 1.4003302438696914e-05 1.3003671933756496e-05 1.1999680253741638e-05 1.0971127092736113e-05 9.926609114984372e-06 8.882028425399613e-06 7.860350574905558e-06 6.876606769365936e-06 5.9349192814883e-06
434.95301 1.3219622074263058e-05 1.2357451815822181e-05 1.1455463678002338e-05 1.0513491481400414e-05 9.544868097029863e-06 8.567718846645101e-06 7.6056146101010814e-06 6.673694592299676e-06 5.77536972602868e-06
434.95388 1.29365026393174e-05 1.2140686520434755e-05 1.1276114012432967e-05 1.0362985087444445e-05 9.417283579971794e-06 8.457925070352704e-06 7.508845702568487e-06 6.5853906513351495e-06 5.693770449934497e-06
434.95475 1.3134593347885954e-05 1.2340982994401933e-05 1.1455351146222464e-05 1.0516940280985002e-05 9.54332850343382e-06 8.553501066507982e-06 7.571895617325939e-06 6.614554555710595e-06 5.693409910295536e-06
434.95562 1.3756769376079688e-05 1.2910607115591834e-05 1.1954466444369253e-05 1.0944998995045125e-05 9.900194183474523e-06 8.838407870993628e-06 7.784806372391249e-06 6.756348042681464e-06 5.772476791518734e-06
434.95649 1.4721588577977355e-05 1.3776053341739627e-05 1.271012893245162e-05 1.1594761706478912e-05 1.0446499058276229e-05 9.28197602957207e-06 8.126844435238204e-06 6.9987283482196335e-06 5.925066240278862e-06
434.95736 1.5917739129217487e-05 1.4838960603261538e-05 1.3638321849638348e-05 1.2396298391716163e-05 1.1126017110254087e-05 9.84126579210962e-06 8.567677587613926e-06 7.322673414512702e-06 6.140857479165392e-06
434.95823 1.7208401799270737e-05 1.598272277564089e-05 1.4641422326398277e-05 1.3268623174208627e-05 1.1872991175693507e-05 1.0464723602102904e-05 9.069009041066638e-06 7.702144087290176e-06 6.404390845024626e-06
434.9591 1.845649706097209e-05 1.7091677289753293e-05 1.5622819056413086e-05 1.4131207305457118e-05 1.262089990406546e-05 1.109859427109704e-05 9.588865806295873e-06 8.106274449977118e-06 6.694898159823782e-06
434.95997 1.9553427468204565e-05 1.8074290829182165e-05 1.650474616589317e-05 1.4917735360428056e-05 1.3313244099165644e-05 1.1695195828969293e-05 1.0087754670851874e-05 8.503545189403125e-06 6.988847910436901e-06
434.96084 2.0434346754373947e-05 1.8877084093082587e-05 1.7240002927940992e-05 1.5585797606131892e-05 1.3911704808891879e-05 1.2220018637762364e-05 1.0534870222824452e-05 8.867005949892177e-06 7.263706330647214e-06
434.96171 2.10815880701422e-05 1.948604796047692e-05 1.7813632321076447e-05 1.611907653855489e-05 1.4398863449294247e-05 1.2654866534780933e-05 1.0911594411853178e-05 9.17825428820875e-06 7.502121674685903e-06
434.96258 2.1520906550586577e-05 1.9920142304265325e-05 1.823739494079924e-05 1.652333782964357e-05 1.477562000079782e-05 1.2996648618512216e-05 1.1211709949083676e-05 9.428679727244905e-06 7.694325643943707e-06
434.96345 2.180848938768021e-05 2.0220018558790866e-05 1.854032678080662e-05 1.6818883290852733e-05 1.505536611027377e-05 1.325325110172226e-05 1.1438624848517198e-05 9.618370016632914e-06 7.838377523933574e-06
434.96432 2.200789669538943e-05 2.0432198237737935e-05 1.8756826196972397e-05 1.703132762723092e-05 1.5257018606674046e-05 1.3438241605958392e-05 1.1601700245385134e-05 9.753435046209223e-06 7.938484238464293e-06
434.96519 2.216622663261594e-05 2.0592589373098664e-05 1.891480271120954e-05 1.718273922188094e-05 1.539818532120062e-05 1.3565729152339415e-05 1.1712208322736068e-05 9.842951669182123e-06 8.002333484533798e-06
434.96606 2.2301903675323006e-05 2.071709892214635e-05 1.9028644145651967e-05 1.728620603963926e-05 1.5490871264887337e-05 1.3646706779820123e-05 1.1780210622424157e-05 9.896071680867115e-06 8.0382767608108e-06
434.96693 2.24076197724338e-05 2.0802959758587348e-05 1.9099704195658712e-05 1.7345873968599487e-05 1.5541073075436675e-05 1.3688313368017841e-05 1.1813377305676913e-05 9.920449221772538e-06 8.053327221425195e-06
434.9678 2.246274837073053e-05 2.0838031509491762e-05 1.9122870230941437e-05 1.7361581276329552e-05 1.5551967644966352e-05 1.3695831203584696e-05 1.181805836215992e-05 9.92249769845846e-06 8.05280887307842e-06
434.96867 2.244839293453647e-05 2.0812822656417393e-05 1.90956083735927e-05 1.733556633267908e-05 1.552881555117308e-05 1.3676126360676655e-05 1.1801564986887916e-05 9.908833157824735e-06 8.041384150873336e-06
434.96954 2.2361006264960506e-05 2.0731252579343764e-05 1.9026184953933158e-05 1.727856855293112e-05 1.548340333054466e-05 1.3640877380490699e-05 1.177451501856528e-05 9.888001038270567e-06 8.024480009624996e-06
434.97041 2.2221502367868333e-05 2.0617102368424395e-05 1.8938230473909116e-05 1.721297234258689e-05 1.543618898283841e-05 1.3608084125384018e-05 1.1751969739892975e-05 9.87150137427726e-06 8.009453922756437e-06
434.97128 2.2076707297565735e-05 2.0513477177390546e-05 1.8869559966630815e-05 1.7171476723332877e-05 1.5415032843173792e-05 1.3600966490104904e-05 1.1752662816902997e-05 9.873488861083149e-06 8.005800511537021e-06
434.97215 2.1990664907181805e-05 2.0474558307938598e-05 1.8865029969556076e-05 1.719115070028854e-05 1.545040827620989e-05 1.3644257001361319e-05 1.1796250108564022e-05 9.908961442595177e-06 8.024246323220233e-06
434.97302 2.202788503106504e-05 2.055171568330987e-05 1.896546757290293e-05 1.730459343272221e-05 1.556839501739424e-05 1.3758775566436449e-05 1.1899272906784894e-05 9.990889212639794e-06 8.074875262747014e-06
434.97389 2.2234256621641344e-05 2.0778576157055415e-05 1.9195983012996264e-05 1.75307757541935e-05 1.5783476793154367e-05 1.3955752046960252e-05 1.2070741567296191e-05 1.0126970338486417e-05 8.164873037160945e-06
434.97476 2.262184290388341e-05 2.11597131145316e-05 1.9557286862075746e-05 1.7868222371247222e-05 1.6093151633935585e-05 1.4232547681773714e-05 1.2308708027281862e-05 1.0316865728481623e-05 8.296275115763685e-06
434.97562 2.316246019220556e-05 2.1666330157548262e-05 2.0022638939250543e-05 1.8292735461260673e-05 1.647604398829346e-05 1.4571020978006988e-05 1.2598740915703682e-05 1.0550609634470681e-05 8.46422474387419e-06
434.97649 2.3791711453772258e-05 2.2240570312361763e-05 2.054162435848181e-05 1.8760476917704113e-05 1.689437455888711e-05 1.4939265030735238e-05 1.2914888060458511e-05 1.0808701420971194e-05 8.656256284654585e-06
434.97736 2.4423436413417624e-05 2.2807776983184294e-05 2.1050053686190662e-05 1.9216118010585144e-05 1.730059849244332e-05 1.5296913442384974e-05 1.322359936244762e-05 1.1064622053998185e-05 8.853276788503514e-06
434.97823 2.4970140279344144e-05 2.329303623977115e-05 2.1483536872570656e-05 1.9604000000655215e-05 1.7646565390611987e-05 1.5602593848773698e-05 1.3489714388881461e-05 1.1289235622938314e-05 9.032278375650482e-06
434.9791 2.5361967925275168e-05 2.3636934196666783e-05 2.1790609965806772e-05 1.9879242702491175e-05 1.789301796298329e-05 1.5822001645812967e-05 1.368330025345465e-05 1.1456560745235784e-05 9.171147285090146e-06
434.97997 2.5559599730529558e-05 2.380610948673601e-05 2.1941954973951844e-05 2.0015856802852016e-05 1.8016822595663625e-05 1.5934419110612508e-05 1.3785473968423292e-05 1.1549111635109892e-05 9.253329200375797e-06
434.98084 2.5557744858951468e-05 2.3796674760354423e-05 2.193386791844048e-05 2.001024355350893e-05 1.8014419816534605e-05 1.5936052914693116e-05 1.3791900493068864e-05 1.156148782103466e-05 9.271971748128287e-06
434.98171 2.538132420069732e-05 2.3631502804644692e-05 2.1786505052616822e-05 1.9880176196950648e-05 1.7901278730053134e-05 1.5839983663377892e-05 1.3713089749911695e-05 1.1501230888118704e-05 9.231227986176728e-06
434.98258 2.5077452079176046e-05 2.3353475672111493e-05 2.153840046437843e-05 1.9660227217555692e-05 1.770811575609149e-05 1.5673000499049377e-05 1.3571818581425204e-05 1.1386831518662542e-05 9.144912078173068e-06
434.98345 2.4705450408325984e-05 2.301722934428505e-05 2.1239294531856492e-05 1.9395362005146894e-05 1.7475188830325794e-05 1.5470652385416135e-05 1.3398905449324228e-05 1.1244034294821444e-05 9.033336190488596e-06
434.98432 2.4327974451852518e-05 2.268118540667932e-05 2.094261890925099e-05 1.9134014207024568e-05 1.72460125565492e-05 1.527151748077492e-05 1.3227976574040673e-05 1.1101175096144189e-05 8.9190966076132e-06
434.98519 2.400506536508553e-05 2.240070865602479e-05 2.0698775824834335e-05 1.8921761876090022e-05 1.7061474651681483e-05 1.5111804820230188e-05 1.3090577227871111e-05 1.0984797403758814e-05 8.823296326047432e-06
434.98606 2.3788789952085387e-05 2.2222514345774934e-05 2.054957678221453e-05 1.8795945698845736e-05 1.6954753319408596e-05 1.5020723373528094e-05 1.3012045398804709e-05 1.0916253985183986e-05 8.762813448910863e-06
434.98693 2.3717585147097778e-05 2.21795452410621e-05 2.0523445097416538e-05 1.8781186419435707e-05 1.6947228162328815e-05 1.5016822699873385e-05 1.3008383944120949e-05 1.0909073152074674e-05 8.748569277837449e-06
434.9878 2.3811166060363763e-05 2.2286196515461486e-05 2.0631226961550658e-05 1.888580744611595e-05 1.704542021962887e-05 1.5105388451035395e-05 1.308412602213304e-05 1.0967493002322467e-05 8.784870739955978e-06
434.98867 2.4065598078020628e-05 2.2534540559529516e-05 2.0863417093345817e-05 1.9099705327410655e-05 1.723932393531204e-05 1.527711439923794e-05 1.3231298939164498e-05 1.1085682576714497e-05 8.868780939311709e-06
434.98954 2.44500638451018e-05 2.2893058822545067e-05 2.1189743153773254e-05 1.939439107545125e-05 1.7502672904794253e-05 1.5508492448222636e-05 1.3429725861428729e-05 1.1247754183313093e-05 8.989903343206332e-06
434.99041 2.49091885266182e-05 2.330942074892937e-05 2.1561992485473823e-05 1.972573930698784e-05 1.7795518333871143e-05 1.5764044940615428e-05 1.3648876374061591e-05 1.1429097877146628e-05 9.130765890436115e-06
434.99128 2.5370967245821404e-05 2.3717659048952476e-05 2.1920348937335227e-05 2.003963375257283e-05 1.8069224508998976e-05 1.600071245898741e-05 1.3851523027711183e-05 1.1598968688452138e-05 9.268130476379248e-06
434.99215 2.575818226920412e-05 2.4048122575174244e-05 2.220209053968455e-05 2.027969214374615e-05 1.8273427226733824e-05 1.617405348429017e-05 1.3999027391801932e-05 1.17248526365165e-05 9.376118195115235e-06
434.99302 2.6000700809338744e-05 2.4237760868266126e-05 2.2350838645292773e-05 2.0395745679205832e-05 1.8363796818075592e-05 1.6245288186451646e-05 1.4057705959929972e-05 1.1777825703219737e-05 9.430385026389971e-06
434.99389 2.604436168311758e-05 2.4238872532960845e-05 2.2324975591059098e-05 2.0351802132738265e-05 1.8309453117178378e-05 1.6188015854041246e-05 1.4004894875026353e-05 1.173820851418931e-05 9.41344675027318e-06
434.99476 2.585713425278284e-05 2.4025943277935065e-05 2.2104469759462842e-05 2.0132529102330416e-05 1.8098864012426565e-05 1.599349767317312e-05 1.3833682019680855e-05 1.159982086125266e-05 9.318708638424585e-06
434.99563 2.5434632635177847e-05 2.3600842832919695e-05 2.169573512707153e-05 1.9747390053973125e-05 1.77431436751678e-05 1.567332679757167e-05 1.3555060578935414e-05 1.137199769089287e-05 9.15257887384782e-06
434.9965 2.4803799349148406e-05 2.2996166826758443e-05 2.113378099931167e-05 1.923162213047692e-05 1.727625398441961e-05 1.5259022827308414e-05 1.3197288923091495e-05 1.1078700601057923e-05 8.93360977069076e-06
434.99737 2.4025224848594694e-05 2.2276179931729443e-05 2.0480892627042493e-05 1.8643589021713736e-05 1.6751639939979754e-05 1.4798381939232809e-05 1.2802041956857824e-05 1.0754756921868136e-05 8.688846989748344e-06
434.99824 2.319565424602551e-05 2.1532997274285125e-05 1.9820707142776288e-05 1.8058153730372235e-05 1.6235452828035515e-05 1.4348892683760834e-05 1.2418260747378211e-05 1.0440149760203713e-05 8.4488875209715e-06
434.99911 2.2438469678562604e-05 2.08744894309083e-05 1.9246193852106722e-05 1.755536356196801e-05 1.5796347197307572e-05 1.3968849442731948e-05 1.209452847919572e-05 1.017377537641417e-05 8.242867339661376e-06
434.99998 2.1877533219751784e-05 2.0402746987438073e-05 1.8841844372984263e-05 1.720589086971045e-05 1.549358192148738e-05 1.3707585078850312e-05 1.1871228434836716e-05 9.987415711224844e-06 8.094146210366735e-06
435.00085 2.160450437508487e-05 2.0189377936786012e-05 1.866538111103117e-05 1.7056966674410184e-05 1.536606558172534e-05 1.3597017883149248e-05 1.1774216517239064e-05 9.901377851745476e-06 8.017893199778666e-06
435.00172 2.1654626521482985e-05 2.0258957173205735e-05 1.8735463472348888e-05 1.7122959953755293e-05 1.542485516466929e-05 1.364566156746571e-05 1.181020236689192e-05 9.921354680145976e-06 8.019680334308382e-06
435.00259 2.2003021759392068e-05 2.0586267565532487e-05 1.902892237622853e-05 1.7382581050166763e-05 1.5650474378986194e-05 1.3836240995139588e-05 1.1964755961039556e-05 1.0036926038396727e-05 8.094355121255503e-06
435.00346 2.2575243926622333e-05 2.1103831267423986e-05 1.948550047450017e-05 1.778167412502156e-05 1.5994492129454406e-05 1.4126367174927773e-05 1.2202285446124078e-05 1.0221046704397776e-05 8.225136347908214e-06
435.00433 2.3262604560431957e-05 2.1713738836683288e-05 2.0016660710929354e-05 1.8239688868131255e-05 1.638427012536606e-05 1.4451915216099646e-05 1.2468448141496432e-05 1.0431071285178768e-05 8.38301002529238e-06
435.0052 2.3939324311802666e-05 2.230095720886512e-05 2.0515706689245004e-05 1.8658035021177032e-05 1.6730133348552785e-05 1.4733442427331522e-05 1.2695314906242607e-05 1.0612183263860753e-05 8.528133678657747e-06
435.00607 2.4479291201693473e-05 2.2744651163401334e-05 2.086712537286182e-05 1.89293415155515e-05 1.6934774147470182e-05 1.4885406438981624e-05 1.2810066553708012e-05 1.0705032989089967e-05 8.61520601108391e-06
435.00694 2.4763241011025603e-05 2.2922683621074423e-05 2.0954096295954825e-05 1.8947807767994064e-05 1.6906006035441834e-05 1.4829973715447974e-05 1.2747930082107419e-05 1.0656416199303553e-05 8.600669903297164e-06
435.00781 2.466944220516111e-05 2.2711199544673116e-05 2.066721602578772e-05 1.862254380152304e-05 1.65708764060366e-05 1.4508769404779072e-05 1.246126416084119e-05 1.0426526033923851e-05 8.450299237596133e-06
435.00868 2.4051290611058903e-05 2.1989292505951913e-05 1.9918048730372278e-05 1.7890011351125077e-05 1.588341759836465e-05 1.3887921516911208e-05 1.1924962885912403e-05 9.99607787543962e-06 8.146339127417086e-06
435.00955 2.273222858666416e-05 2.065733690814141e-05 1.8654107259410685e-05 1.6724446202755074e-05 1.4833743720006505e-05 1.2967807933899693e-05 1.1146091773533275e-05 9.37460266386805e-06 7.69361892547708e-06
435.01042 2.059291684109893e-05 1.8686903015035686e-05 1.6887813323673e-05 1.5159939121313213e-05 1.346762248833943e-05 1.1799223645415175e-05 1.017445905601111e-05 8.603844712015707e-06 7.120594065195696e-06
435.01129 1.7758288554169835e-05 1.620870159330507e-05 1.474805747902534e-05 1.3321338878309906e-05 1.1901720643667387e-05 1.0485415507702893e-05 9.09610724168362e-06 7.75154330477084e-06 6.478154024277076e-06
435.01216 1.4646905764227603e-05 1.3541767605079114e-05 1.2495806487795503e-05 1.1425077489480591e-05 1.031235283210306e-05 9.167393963904751e-06 8.023034910965997e-06 6.905899454011977e-06 5.834657086820647e-06
435.01303 1.173947429385798e-05 1.1088751580113766e-05 1.045576652513862e-05 9.727038580473968e-06 8.899347341377891e-06 8.000990534735441e-06 7.075745412019709e-06 6.158137818807122e-06 5.2592386043426505e-06
435.0139 9.40949868222572e-06 9.206570114777198e-06 8.920439413521937e-06 8.458101593752688e-06 7.8434095946845e-06 7.125293379875516e-06 6.358653412972492e-06 5.583919786903728e-06 4.80774191227315e-06
435.01477 7.9957361322587e-06 8.183666551259013e-06 8.11656079053051e-06 7.793934558356075e-06 7.280379444538085e-06 6.643696707512201e-06 5.947652260320441e-06 5.2361015724682245e-06 4.518373448110959e-06
