# M0 100G vt1 mean contrast spectra for all mus -- with molecular opacities, fixed rows
wavelength   i10       i09         i08        i07       i06        i05        i04  i03    
9.7100e+02 1.0987e-05 1.0684e-05 1.0360e-05 1.0010e-05 9.6275e-06 9.2032e-06 8.7205e-06 8.1526e-06 7.4413e-06
9.7300e+02 1.0914e-05 1.0611e-05 1.0287e-05 9.9375e-06 9.5547e-06 9.1295e-06 8.6448e-06 8.0737e-06 7.3561e-06
9.7500e+02 1.0960e-05 1.0654e-05 1.0327e-05 9.9729e-06 9.5851e-06 9.1537e-06 8.6613e-06 8.0800e-06 7.3484e-06
9.7700e+02 1.1098e-05 1.0789e-05 1.0458e-05 1.0100e-05 9.7081e-06 9.2721e-06 8.7745e-06 8.1873e-06 7.4487e-06
9.7900e+02 1.0865e-05 1.0565e-05 1.0244e-05 9.8981e-06 9.5189e-06 9.0978e-06 8.6178e-06 8.0522e-06 7.3421e-06
9.8100e+02 1.1260e-05 1.0947e-05 1.0610e-05 1.0247e-05 9.8481e-06 9.4045e-06 8.8979e-06 8.2994e-06 7.5455e-06
9.8300e+02 1.1148e-05 1.0836e-05 1.0501e-05 1.0138e-05 9.7407e-06 9.2984e-06 8.7931e-06 8.1962e-06 7.4441e-06
9.8500e+02 1.1308e-05 1.0992e-05 1.0654e-05 1.0288e-05 9.8864e-06 9.4394e-06 8.9287e-06 8.3249e-06 7.5638e-06
9.8700e+02 1.1320e-05 1.1007e-05 1.0671e-05 1.0308e-05 9.9103e-06 9.4671e-06 8.9609e-06 8.3626e-06 7.6086e-06
9.8900e+02 1.1348e-05 1.1035e-05 1.0700e-05 1.0337e-05 9.9385e-06 9.4955e-06 8.9896e-06 8.3918e-06 7.6390e-06
9.9100e+02 1.1342e-05 1.1027e-05 1.0690e-05 1.0324e-05 9.9234e-06 9.4769e-06 8.9666e-06 8.3631e-06 7.6018e-06
9.9300e+02 1.1368e-05 1.1052e-05 1.0714e-05 1.0348e-05 9.9464e-06 9.4997e-06 8.9892e-06 8.3859e-06 7.6254e-06
9.9500e+02 1.1401e-05 1.1087e-05 1.0749e-05 1.0385e-05 9.9847e-06 9.5397e-06 9.0316e-06 8.4313e-06 7.6753e-06
9.9700e+02 1.1434e-05 1.1120e-05 1.0784e-05 1.0420e-05 1.0021e-05 9.5780e-06 9.0720e-06 8.4745e-06 7.7226e-06
9.9900e+02 1.1477e-05 1.1163e-05 1.0826e-05 1.0461e-05 1.0062e-05 9.6166e-06 9.1084e-06 8.5079e-06 7.7512e-06
1.0025e+03 1.1457e-05 1.1143e-05 1.0806e-05 1.0441e-05 1.0042e-05 9.5976e-06 9.0903e-06 8.4909e-06 7.7361e-06
1.0075e+03 1.1507e-05 1.1194e-05 1.0858e-05 1.0495e-05 1.0097e-05 9.6548e-06 9.1497e-06 8.5533e-06 7.8025e-06
1.0125e+03 1.1603e-05 1.1291e-05 1.0955e-05 1.0591e-05 1.0193e-05 9.7502e-06 9.2444e-06 8.6469e-06 7.8943e-06
1.0175e+03 1.1630e-05 1.1318e-05 1.0984e-05 1.0621e-05 1.0224e-05 9.7822e-06 9.2775e-06 8.6814e-06 7.9303e-06
1.0225e+03 1.1677e-05 1.1367e-05 1.1034e-05 1.0674e-05 1.0279e-05 9.8402e-06 9.3391e-06 8.7474e-06 8.0023e-06
1.0275e+03 1.1779e-05 1.1466e-05 1.1131e-05 1.0768e-05 1.0371e-05 9.9291e-06 9.4246e-06 8.8289e-06 8.0787e-06
1.0325e+03 1.1684e-05 1.1377e-05 1.1049e-05 1.0693e-05 1.0304e-05 9.8713e-06 9.3771e-06 8.7937e-06 8.0593e-06
1.0375e+03 1.1797e-05 1.1488e-05 1.1157e-05 1.0798e-05 1.0406e-05 9.9693e-06 9.4712e-06 8.8831e-06 8.1428e-06
1.0425e+03 1.1930e-05 1.1618e-05 1.1283e-05 1.0920e-05 1.0524e-05 1.0082e-05 9.5789e-06 8.9849e-06 8.2374e-06
1.0475e+03 1.1904e-05 1.1595e-05 1.1263e-05 1.0904e-05 1.0511e-05 1.0074e-05 9.5749e-06 8.9863e-06 8.2458e-06
1.0525e+03 1.2030e-05 1.1719e-05 1.1385e-05 1.1023e-05 1.0626e-05 1.0184e-05 9.6806e-06 9.0860e-06 8.3381e-06
1.0575e+03 1.1998e-05 1.1690e-05 1.1359e-05 1.1001e-05 1.0608e-05 1.0171e-05 9.6716e-06 9.0822e-06 8.3410e-06
1.0625e+03 1.2090e-05 1.1781e-05 1.1449e-05 1.1090e-05 1.0696e-05 1.0258e-05 9.7568e-06 9.1645e-06 8.4188e-06
1.0675e+03 1.2043e-05 1.1736e-05 1.1407e-05 1.1051e-05 1.0660e-05 1.0225e-05 9.7287e-06 9.1420e-06 8.4032e-06
1.0725e+03 1.2105e-05 1.1796e-05 1.1464e-05 1.1106e-05 1.0713e-05 1.0276e-05 9.7768e-06 9.1876e-06 8.4458e-06
1.0775e+03 1.2155e-05 1.1849e-05 1.1520e-05 1.1164e-05 1.0774e-05 1.0339e-05 9.8420e-06 9.2544e-06 8.5132e-06
1.0825e+03 1.2012e-05 1.1714e-05 1.1394e-05 1.1047e-05 1.0667e-05 1.0242e-05 9.7565e-06 9.1818e-06 8.4565e-06
1.0875e+03 1.2212e-05 1.1908e-05 1.1580e-05 1.1225e-05 1.0836e-05 1.0402e-05 9.9060e-06 9.3187e-06 8.5770e-06
1.0925e+03 1.2304e-05 1.1996e-05 1.1664e-05 1.1306e-05 1.0912e-05 1.0474e-05 9.9730e-06 9.3805e-06 8.6330e-06
1.0975e+03 1.2251e-05 1.1952e-05 1.1629e-05 1.1279e-05 1.0894e-05 1.0464e-05 9.9716e-06 9.3870e-06 8.6466e-06
1.1025e+03 1.2308e-05 1.2004e-05 1.1678e-05 1.1324e-05 1.0935e-05 1.0500e-05 1.0003e-05 9.4125e-06 8.6654e-06
1.1075e+03 1.2379e-05 1.2072e-05 1.1741e-05 1.1383e-05 1.0989e-05 1.0549e-05 1.0045e-05 9.4478e-06 8.6911e-06
1.1125e+03 1.2408e-05 1.2102e-05 1.1773e-05 1.1416e-05 1.1024e-05 1.0586e-05 1.0085e-05 9.4898e-06 8.7363e-06
1.1175e+03 1.2422e-05 1.2116e-05 1.1787e-05 1.1430e-05 1.1037e-05 1.0600e-05 1.0098e-05 9.5030e-06 8.7497e-06
1.1225e+03 1.2514e-05 1.2207e-05 1.1876e-05 1.1517e-05 1.1123e-05 1.0684e-05 1.0180e-05 9.5839e-06 8.8289e-06
1.1275e+03 1.2367e-05 1.2069e-05 1.1747e-05 1.1399e-05 1.1016e-05 1.0588e-05 1.0098e-05 9.5156e-06 8.7780e-06
1.1325e+03 1.2533e-05 1.2227e-05 1.1897e-05 1.1540e-05 1.1148e-05 1.0711e-05 1.0210e-05 9.6171e-06 8.8664e-06
1.1375e+03 1.2380e-05 1.2081e-05 1.1760e-05 1.1412e-05 1.1029e-05 1.0603e-05 1.0114e-05 9.5352e-06 8.8027e-06
1.1425e+03 1.2317e-05 1.2023e-05 1.1707e-05 1.1365e-05 1.0988e-05 1.0569e-05 1.0088e-05 9.5181e-06 8.7970e-06
1.1475e+03 1.2696e-05 1.2388e-05 1.2058e-05 1.1699e-05 1.1306e-05 1.0867e-05 1.0364e-05 9.7681e-06 9.0144e-06
1.1525e+03 1.2785e-05 1.2475e-05 1.2142e-05 1.1781e-05 1.1385e-05 1.0943e-05 1.0436e-05 9.8364e-06 9.0778e-06
1.1575e+03 1.2749e-05 1.2443e-05 1.2113e-05 1.1756e-05 1.1364e-05 1.0926e-05 1.0424e-05 9.8299e-06 9.0777e-06
1.1625e+03 1.2599e-05 1.2301e-05 1.1980e-05 1.1632e-05 1.1250e-05 1.0824e-05 1.0335e-05 9.7565e-06 9.0232e-06
1.1675e+03 1.2729e-05 1.2425e-05 1.2099e-05 1.1745e-05 1.1356e-05 1.0923e-05 1.0426e-05 9.8374e-06 9.0929e-06
1.1725e+03 1.2937e-05 1.2627e-05 1.2293e-05 1.1931e-05 1.1534e-05 1.1091e-05 1.0583e-05 9.9823e-06 9.2218e-06
1.1775e+03 1.2726e-05 1.2424e-05 1.2100e-05 1.1748e-05 1.1362e-05 1.0931e-05 1.0437e-05 9.8528e-06 9.1132e-06
1.1825e+03 1.2747e-05 1.2453e-05 1.2136e-05 1.1792e-05 1.1414e-05 1.0990e-05 1.0504e-05 9.9257e-06 9.1910e-06
1.1875e+03 1.2740e-05 1.2443e-05 1.2123e-05 1.1775e-05 1.1394e-05 1.0968e-05 1.0480e-05 9.9020e-06 9.1693e-06
1.1925e+03 1.3078e-05 1.2767e-05 1.2432e-05 1.2069e-05 1.1671e-05 1.1226e-05 1.0717e-05 1.0113e-05 9.3493e-06
1.1975e+03 1.2658e-05 1.2370e-05 1.2060e-05 1.1723e-05 1.1352e-05 1.0938e-05 1.0462e-05 9.8967e-06 9.1786e-06
1.2025e+03 1.3066e-05 1.2762e-05 1.2434e-05 1.2078e-05 1.1687e-05 1.1250e-05 1.0748e-05 1.0151e-05 9.3949e-06
1.2075e+03 1.2991e-05 1.2694e-05 1.2374e-05 1.2026e-05 1.1643e-05 1.1214e-05 1.0721e-05 1.0135e-05 9.3902e-06
1.2125e+03 1.3189e-05 1.2881e-05 1.2549e-05 1.2189e-05 1.1793e-05 1.1351e-05 1.0845e-05 1.0243e-05 9.4812e-06
1.2175e+03 1.3257e-05 1.2946e-05 1.2611e-05 1.2247e-05 1.1848e-05 1.1403e-05 1.0893e-05 1.0288e-05 9.5217e-06
1.2225e+03 1.3286e-05 1.2975e-05 1.2641e-05 1.2277e-05 1.1878e-05 1.1433e-05 1.0923e-05 1.0317e-05 9.5513e-06
1.2275e+03 1.3291e-05 1.2982e-05 1.2649e-05 1.2288e-05 1.1891e-05 1.1448e-05 1.0939e-05 1.0337e-05 9.5727e-06
1.2325e+03 1.3320e-05 1.3009e-05 1.2675e-05 1.2312e-05 1.1914e-05 1.1469e-05 1.0959e-05 1.0355e-05 9.5905e-06
1.2375e+03 1.3377e-05 1.3066e-05 1.2731e-05 1.2367e-05 1.1968e-05 1.1522e-05 1.1012e-05 1.0406e-05 9.6381e-06
1.2425e+03 1.3340e-05 1.3031e-05 1.2699e-05 1.2338e-05 1.1942e-05 1.1499e-05 1.0991e-05 1.0389e-05 9.6250e-06
1.2475e+03 1.3446e-05 1.3134e-05 1.2798e-05 1.2432e-05 1.2031e-05 1.1583e-05 1.1069e-05 1.0460e-05 9.6884e-06
1.2525e+03 1.3401e-05 1.3091e-05 1.2758e-05 1.2396e-05 1.1999e-05 1.1555e-05 1.1047e-05 1.0443e-05 9.6787e-06
1.2575e+03 1.3507e-05 1.3194e-05 1.2857e-05 1.2492e-05 1.2090e-05 1.1641e-05 1.1126e-05 1.0516e-05 9.7426e-06
1.2625e+03 1.3518e-05 1.3206e-05 1.2871e-05 1.2506e-05 1.2105e-05 1.1657e-05 1.1144e-05 1.0535e-05 9.7634e-06
1.2675e+03 1.3464e-05 1.3156e-05 1.2824e-05 1.2464e-05 1.2068e-05 1.1626e-05 1.1119e-05 1.0517e-05 9.7536e-06
1.2725e+03 1.3599e-05 1.3287e-05 1.2950e-05 1.2584e-05 1.2182e-05 1.1733e-05 1.1218e-05 1.0608e-05 9.8334e-06
1.2775e+03 1.3656e-05 1.3342e-05 1.3003e-05 1.2636e-05 1.2233e-05 1.1783e-05 1.1266e-05 1.0653e-05 9.8768e-06
1.2825e+03 1.3392e-05 1.3088e-05 1.2760e-05 1.2404e-05 1.2013e-05 1.1577e-05 1.1078e-05 1.0485e-05 9.7353e-06
1.2875e+03 1.3645e-05 1.3333e-05 1.2998e-05 1.2633e-05 1.2233e-05 1.1786e-05 1.1274e-05 1.0666e-05 9.8948e-06
1.2925e+03 1.3544e-05 1.3237e-05 1.2906e-05 1.2548e-05 1.2154e-05 1.1714e-05 1.1210e-05 1.0612e-05 9.8531e-06
1.2975e+03 1.3769e-05 1.3455e-05 1.3118e-05 1.2752e-05 1.2350e-05 1.1900e-05 1.1385e-05 1.0773e-05 9.9970e-06
1.3025e+03 1.3760e-05 1.3447e-05 1.3111e-05 1.2745e-05 1.2344e-05 1.1896e-05 1.1382e-05 1.0772e-05 9.9985e-06
1.3075e+03 1.3846e-05 1.3531e-05 1.3191e-05 1.2822e-05 1.2417e-05 1.1965e-05 1.1446e-05 1.0830e-05 1.0050e-05
1.3125e+03 1.3434e-05 1.3138e-05 1.2819e-05 1.2473e-05 1.2092e-05 1.1667e-05 1.1178e-05 1.0598e-05 9.8615e-06
1.3175e+03 1.3649e-05 1.3345e-05 1.3019e-05 1.2664e-05 1.2274e-05 1.1837e-05 1.1337e-05 1.0742e-05 9.9857e-06
1.3225e+03 1.3936e-05 1.3621e-05 1.3281e-05 1.2912e-05 1.2506e-05 1.2053e-05 1.1534e-05 1.0917e-05 1.0134e-05
1.3275e+03 1.3856e-05 1.3544e-05 1.3209e-05 1.2844e-05 1.2443e-05 1.1995e-05 1.1480e-05 1.0869e-05 1.0093e-05
1.3325e+03 1.3818e-05 1.3505e-05 1.3168e-05 1.2800e-05 1.2397e-05 1.1945e-05 1.1426e-05 1.0809e-05 1.0024e-05
1.3375e+03 1.3920e-05 1.3599e-05 1.3253e-05 1.2877e-05 1.2462e-05 1.1997e-05 1.1462e-05 1.0823e-05 1.0010e-05
1.3425e+03 1.3957e-05 1.3633e-05 1.3283e-05 1.2901e-05 1.2482e-05 1.2011e-05 1.1470e-05 1.0825e-05 1.0003e-05
1.3475e+03 1.4034e-05 1.3712e-05 1.3363e-05 1.2984e-05 1.2567e-05 1.2100e-05 1.1563e-05 1.0923e-05 1.0107e-05
1.3525e+03 1.4044e-05 1.3719e-05 1.3369e-05 1.2988e-05 1.2568e-05 1.2097e-05 1.1555e-05 1.0909e-05 1.0085e-05
1.3575e+03 1.4036e-05 1.3716e-05 1.3371e-05 1.2995e-05 1.2580e-05 1.2115e-05 1.1580e-05 1.0940e-05 1.0123e-05
1.3625e+03 1.3982e-05 1.3663e-05 1.3318e-05 1.2942e-05 1.2529e-05 1.2065e-05 1.1532e-05 1.0896e-05 1.0084e-05
1.3675e+03 1.4180e-05 1.3856e-05 1.3507e-05 1.3127e-05 1.2709e-05 1.2239e-05 1.1699e-05 1.1055e-05 1.0232e-05
1.3725e+03 1.4261e-05 1.3936e-05 1.3585e-05 1.3202e-05 1.2781e-05 1.2309e-05 1.1766e-05 1.1118e-05 1.0291e-05
1.3775e+03 1.4272e-05 1.3948e-05 1.3598e-05 1.3218e-05 1.2798e-05 1.2328e-05 1.1787e-05 1.1142e-05 1.0318e-05
1.3825e+03 1.4341e-05 1.4016e-05 1.3664e-05 1.3281e-05 1.2859e-05 1.2386e-05 1.1842e-05 1.1192e-05 1.0363e-05
1.3875e+03 1.4240e-05 1.3916e-05 1.3567e-05 1.3186e-05 1.2766e-05 1.2295e-05 1.1753e-05 1.1106e-05 1.0280e-05
1.3925e+03 1.3922e-05 1.3587e-05 1.3226e-05 1.2833e-05 1.2401e-05 1.1919e-05 1.1367e-05 1.0712e-05 9.8836e-06
1.3975e+03 1.4171e-05 1.3838e-05 1.3478e-05 1.3087e-05 1.2656e-05 1.2174e-05 1.1619e-05 1.0958e-05 1.0117e-05
1.4025e+03 1.4204e-05 1.3877e-05 1.3523e-05 1.3138e-05 1.2714e-05 1.2238e-05 1.1691e-05 1.1038e-05 1.0205e-05
1.4075e+03 1.4382e-05 1.4050e-05 1.3692e-05 1.3302e-05 1.2871e-05 1.2388e-05 1.1831e-05 1.1166e-05 1.0315e-05
1.4125e+03 1.4321e-05 1.3993e-05 1.3638e-05 1.3250e-05 1.2822e-05 1.2341e-05 1.1785e-05 1.1119e-05 1.0265e-05
1.4175e+03 1.4450e-05 1.4118e-05 1.3758e-05 1.3365e-05 1.2932e-05 1.2444e-05 1.1881e-05 1.1207e-05 1.0342e-05
1.4225e+03 1.4429e-05 1.4105e-05 1.3754e-05 1.3370e-05 1.2946e-05 1.2467e-05 1.1914e-05 1.1249e-05 1.0393e-05
1.4275e+03 1.4011e-05 1.3705e-05 1.3373e-05 1.3010e-05 1.2609e-05 1.2157e-05 1.1634e-05 1.1004e-05 1.0192e-05
1.4325e+03 1.4547e-05 1.4216e-05 1.3858e-05 1.3467e-05 1.3035e-05 1.2548e-05 1.1986e-05 1.1312e-05 1.0446e-05
1.4375e+03 1.4595e-05 1.4260e-05 1.3897e-05 1.3500e-05 1.3061e-05 1.2568e-05 1.1997e-05 1.1314e-05 1.0436e-05
1.4425e+03 1.4533e-05 1.4211e-05 1.3862e-05 1.3481e-05 1.3058e-05 1.2581e-05 1.2028e-05 1.1363e-05 1.0505e-05
1.4475e+03 1.4747e-05 1.4412e-05 1.4048e-05 1.3651e-05 1.3211e-05 1.2716e-05 1.2143e-05 1.1456e-05 1.0572e-05
1.4525e+03 1.4662e-05 1.4334e-05 1.3979e-05 1.3590e-05 1.3160e-05 1.2674e-05 1.2111e-05 1.1434e-05 1.0559e-05
1.4570e+03 1.4683e-05 1.4356e-05 1.4001e-05 1.3613e-05 1.3183e-05 1.2698e-05 1.2135e-05 1.1458e-05 1.0585e-05
1.4620e+03 1.4488e-05 1.4148e-05 1.3779e-05 1.3377e-05 1.2934e-05 1.2435e-05 1.1861e-05 1.1176e-05 1.0301e-05
1.4675e+03 1.4616e-05 1.4278e-05 1.3911e-05 1.3511e-05 1.3070e-05 1.2573e-05 1.1999e-05 1.1311e-05 1.0430e-05
1.4725e+03 1.4715e-05 1.4385e-05 1.4027e-05 1.3635e-05 1.3201e-05 1.2711e-05 1.2143e-05 1.1461e-05 1.0581e-05
1.4775e+03 1.4703e-05 1.4371e-05 1.4010e-05 1.3615e-05 1.3179e-05 1.2687e-05 1.2117e-05 1.1433e-05 1.0552e-05
1.4825e+03 1.4906e-05 1.4572e-05 1.4209e-05 1.3812e-05 1.3371e-05 1.2874e-05 1.2297e-05 1.1601e-05 1.0702e-05
1.4875e+03 1.4464e-05 1.4161e-05 1.3832e-05 1.3470e-05 1.3067e-05 1.2610e-05 1.2077e-05 1.1430e-05 1.0588e-05
1.4925e+03 1.5137e-05 1.4798e-05 1.4430e-05 1.4027e-05 1.3580e-05 1.3076e-05 1.2492e-05 1.1787e-05 1.0877e-05
1.4975e+03 1.5213e-05 1.4881e-05 1.4519e-05 1.4123e-05 1.3684e-05 1.3187e-05 1.2609e-05 1.1910e-05 1.1003e-05
1.5025e+03 1.4111e-05 1.3833e-05 1.3530e-05 1.3198e-05 1.2827e-05 1.2405e-05 1.1912e-05 1.1312e-05 1.0525e-05
1.5075e+03 1.4830e-05 1.4518e-05 1.4179e-05 1.3806e-05 1.3391e-05 1.2921e-05 1.2372e-05 1.1705e-05 1.0837e-05
1.5125e+03 1.5261e-05 1.4922e-05 1.4554e-05 1.4152e-05 1.3706e-05 1.3203e-05 1.2618e-05 1.1914e-05 1.1002e-05
1.5175e+03 1.5301e-05 1.4961e-05 1.4593e-05 1.4190e-05 1.3743e-05 1.3238e-05 1.2653e-05 1.1948e-05 1.1036e-05
1.5225e+03 1.5471e-05 1.5139e-05 1.4778e-05 1.4383e-05 1.3943e-05 1.3444e-05 1.2864e-05 1.2161e-05 1.1246e-05
1.5275e+03 1.5390e-05 1.5051e-05 1.4683e-05 1.4279e-05 1.3832e-05 1.3327e-05 1.2740e-05 1.2033e-05 1.1117e-05
1.5325e+03 1.5597e-05 1.5259e-05 1.4892e-05 1.4489e-05 1.4042e-05 1.3535e-05 1.2945e-05 1.2232e-05 1.1304e-05
1.5375e+03 1.5517e-05 1.5169e-05 1.4791e-05 1.4377e-05 1.3916e-05 1.3396e-05 1.2792e-05 1.2064e-05 1.1126e-05
1.5425e+03 1.5462e-05 1.5112e-05 1.4732e-05 1.4316e-05 1.3855e-05 1.3335e-05 1.2732e-05 1.2007e-05 1.1074e-05
1.5475e+03 1.5921e-05 1.5575e-05 1.5199e-05 1.4787e-05 1.4328e-05 1.3808e-05 1.3203e-05 1.2470e-05 1.1518e-05
1.5525e+03 1.5677e-05 1.5335e-05 1.4964e-05 1.4557e-05 1.4104e-05 1.3591e-05 1.2996e-05 1.2275e-05 1.1341e-05
1.5575e+03 1.5793e-05 1.5451e-05 1.5079e-05 1.4670e-05 1.4216e-05 1.3701e-05 1.3101e-05 1.2375e-05 1.1429e-05
1.5625e+03 1.6033e-05 1.5690e-05 1.5319e-05 1.4910e-05 1.4455e-05 1.3940e-05 1.3338e-05 1.2609e-05 1.1658e-05
1.5675e+03 1.5971e-05 1.5637e-05 1.5275e-05 1.4876e-05 1.4431e-05 1.3925e-05 1.3335e-05 1.2617e-05 1.1676e-05
1.5725e+03 1.5766e-05 1.5437e-05 1.5080e-05 1.4687e-05 1.4251e-05 1.3755e-05 1.3178e-05 1.2478e-05 1.1564e-05
1.5775e+03 1.5209e-05 1.4919e-05 1.4603e-05 1.4254e-05 1.3863e-05 1.3418e-05 1.2894e-05 1.2254e-05 1.1408e-05
1.5825e+03 1.6104e-05 1.5777e-05 1.5421e-05 1.5029e-05 1.4591e-05 1.4092e-05 1.3507e-05 1.2793e-05 1.1853e-05
1.5875e+03 1.5828e-05 1.5514e-05 1.5172e-05 1.4795e-05 1.4374e-05 1.3894e-05 1.3332e-05 1.2647e-05 1.1745e-05
1.5925e+03 1.6235e-05 1.5907e-05 1.5550e-05 1.5157e-05 1.4719e-05 1.4220e-05 1.3636e-05 1.2925e-05 1.1989e-05
1.5975e+03 1.6379e-05 1.6053e-05 1.5699e-05 1.5308e-05 1.4870e-05 1.4372e-05 1.3787e-05 1.3072e-05 1.2128e-05
1.6050e+03 1.6378e-05 1.6046e-05 1.5684e-05 1.5286e-05 1.4841e-05 1.4336e-05 1.3745e-05 1.3025e-05 1.2081e-05
1.6150e+03 1.6187e-05 1.5869e-05 1.5522e-05 1.5142e-05 1.4717e-05 1.4234e-05 1.3670e-05 1.2982e-05 1.2078e-05
1.6250e+03 1.6302e-05 1.5973e-05 1.5615e-05 1.5221e-05 1.4781e-05 1.4280e-05 1.3695e-05 1.2983e-05 1.2051e-05
1.6350e+03 1.6517e-05 1.6194e-05 1.5843e-05 1.5456e-05 1.5024e-05 1.4531e-05 1.3954e-05 1.3250e-05 1.2325e-05
1.6450e+03 1.6511e-05 1.6193e-05 1.5846e-05 1.5464e-05 1.5036e-05 1.4550e-05 1.3981e-05 1.3286e-05 1.2373e-05
1.6550e+03 1.6641e-05 1.6325e-05 1.5981e-05 1.5602e-05 1.5179e-05 1.4699e-05 1.4136e-05 1.3450e-05 1.2548e-05
1.6650e+03 1.6471e-05 1.6158e-05 1.5816e-05 1.5441e-05 1.5021e-05 1.4544e-05 1.3987e-05 1.3307e-05 1.2415e-05
1.6750e+03 1.5941e-05 1.5645e-05 1.5323e-05 1.4968e-05 1.4573e-05 1.4124e-05 1.3600e-05 1.2964e-05 1.2130e-05
1.6850e+03 1.6260e-05 1.5957e-05 1.5626e-05 1.5263e-05 1.4856e-05 1.4394e-05 1.3854e-05 1.3195e-05 1.2331e-05
1.6950e+03 1.6265e-05 1.5960e-05 1.5628e-05 1.5262e-05 1.4854e-05 1.4390e-05 1.3848e-05 1.3187e-05 1.2320e-05
1.7050e+03 1.6000e-05 1.5705e-05 1.5384e-05 1.5030e-05 1.4634e-05 1.4183e-05 1.3654e-05 1.3009e-05 1.2159e-05
1.7150e+03 1.5566e-05 1.5280e-05 1.4968e-05 1.4623e-05 1.4238e-05 1.3798e-05 1.3281e-05 1.2649e-05 1.1812e-05
1.7250e+03 1.5708e-05 1.5415e-05 1.5096e-05 1.4744e-05 1.4349e-05 1.3899e-05 1.3370e-05 1.2722e-05 1.1866e-05
1.7350e+03 1.5567e-05 1.5274e-05 1.4955e-05 1.4602e-05 1.4206e-05 1.3754e-05 1.3223e-05 1.2572e-05 1.1712e-05
1.7450e+03 1.5505e-05 1.5217e-05 1.4903e-05 1.4556e-05 1.4167e-05 1.3722e-05 1.3197e-05 1.2552e-05 1.1695e-05
1.7550e+03 1.5342e-05 1.5047e-05 1.4725e-05 1.4369e-05 1.3970e-05 1.3513e-05 1.2975e-05 1.2315e-05 1.1439e-05
1.7650e+03 1.5269e-05 1.4977e-05 1.4657e-05 1.4302e-05 1.3905e-05 1.3449e-05 1.2911e-05 1.2248e-05 1.1366e-05
1.7750e+03 1.5103e-05 1.4814e-05 1.4497e-05 1.4146e-05 1.3752e-05 1.3298e-05 1.2762e-05 1.2099e-05 1.1213e-05
1.7850e+03 1.4981e-05 1.4688e-05 1.4367e-05 1.4011e-05 1.3610e-05 1.3150e-05 1.2606e-05 1.1935e-05 1.1039e-05
1.7950e+03 1.4966e-05 1.4677e-05 1.4360e-05 1.4009e-05 1.3612e-05 1.3156e-05 1.2615e-05 1.1943e-05 1.1044e-05
1.8050e+03 1.4624e-05 1.4335e-05 1.4019e-05 1.3669e-05 1.3275e-05 1.2823e-05 1.2287e-05 1.1625e-05 1.0742e-05
1.8150e+03 1.4678e-05 1.4390e-05 1.4075e-05 1.3724e-05 1.3329e-05 1.2874e-05 1.2334e-05 1.1665e-05 1.0769e-05
1.8250e+03 1.4412e-05 1.4129e-05 1.3819e-05 1.3475e-05 1.3087e-05 1.2641e-05 1.2113e-05 1.1461e-05 1.0592e-05
1.8350e+03 1.4398e-05 1.4123e-05 1.3821e-05 1.3486e-05 1.3108e-05 1.2672e-05 1.2154e-05 1.1510e-05 1.0646e-05
1.8450e+03 1.3864e-05 1.3598e-05 1.3306e-05 1.2981e-05 1.2615e-05 1.2193e-05 1.1692e-05 1.1071e-05 1.0239e-05
1.8550e+03 1.4046e-05 1.3766e-05 1.3459e-05 1.3118e-05 1.2732e-05 1.2287e-05 1.1758e-05 1.1102e-05 1.0224e-05
1.8650e+03 1.3983e-05 1.3715e-05 1.3420e-05 1.3091e-05 1.2719e-05 1.2290e-05 1.1777e-05 1.1138e-05 1.0276e-05
1.8750e+03 1.3868e-05 1.3601e-05 1.3308e-05 1.2981e-05 1.2610e-05 1.2180e-05 1.1668e-05 1.1029e-05 1.0171e-05
1.8850e+03 1.3848e-05 1.3587e-05 1.3301e-05 1.2982e-05 1.2623e-05 1.2208e-05 1.1715e-05 1.1103e-05 1.0281e-05
1.8950e+03 1.3516e-05 1.3270e-05 1.3000e-05 1.2700e-05 1.2361e-05 1.1970e-05 1.1503e-05 1.0920e-05 1.0134e-05
1.9050e+03 1.3691e-05 1.3434e-05 1.3153e-05 1.2840e-05 1.2487e-05 1.2081e-05 1.1599e-05 1.1000e-05 1.0198e-05
1.9150e+03 1.3630e-05 1.3379e-05 1.3104e-05 1.2798e-05 1.2453e-05 1.2055e-05 1.1581e-05 1.0992e-05 1.0199e-05
1.9250e+03 1.3598e-05 1.3350e-05 1.3079e-05 1.2776e-05 1.2435e-05 1.2041e-05 1.1572e-05 1.0987e-05 1.0198e-05
1.9350e+03 1.3119e-05 1.2877e-05 1.2611e-05 1.2317e-05 1.1986e-05 1.1604e-05 1.1153e-05 1.0595e-05 9.8496e-06
1.9450e+03 1.2923e-05 1.2686e-05 1.2427e-05 1.2140e-05 1.1817e-05 1.1445e-05 1.1006e-05 1.0463e-05 9.7393e-06
1.9550e+03 1.3109e-05 1.2870e-05 1.2608e-05 1.2318e-05 1.1991e-05 1.1615e-05 1.1169e-05 1.0617e-05 9.8796e-06
1.9650e+03 1.3220e-05 1.2982e-05 1.2722e-05 1.2433e-05 1.2107e-05 1.1730e-05 1.1283e-05 1.0727e-05 9.9800e-06
1.9750e+03 1.2480e-05 1.2253e-05 1.2005e-05 1.1730e-05 1.1421e-05 1.1067e-05 1.0649e-05 1.0134e-05 9.4503e-06
1.9850e+03 1.2559e-05 1.2330e-05 1.2079e-05 1.1800e-05 1.1487e-05 1.1127e-05 1.0700e-05 1.0174e-05 9.4717e-06
